iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
168,2,2,0,0,192,-0.000048,0.229160,0.765308,0.0000,0.000032,,
169,2,1,1,0,,,,,,,,
170,2,1,1,0,,,,,,,1.0000,20
171,2,0,2,0,188,-0.000124,0.305719,0.906320,0.0000,0.000024,,
172,2,2,0,0,,,,,,,,
173,2,1,1,0,,,,,,,,
174,2,2,0,0,223,-0.000273,0.165168,0.858559,0.0000,0.000001,,
175,2,2,0,0,,,,,,,,
176,2,1,1,0,,,,,,,,
177,2,2,0,0,209,-0.000064,0.198362,0.873012,0.0000,0.000002,,
178,2,1,1,0,,,,,,,,
179,2,1,1,0,,,,,,,,
180,2,2,0,0,242,-0.001212,0.179139,0.889305,0.0000,0.000054,0.9500,20
181,2,1,1,0,,,,,,,,
182,2,1,1,0,,,,,,,,
183,2,1,1,0,159,-0.001557,0.285092,0.863193,0.0000,0.000021,,
184,2,0,2,0,,,,,,,,
185,2,2,0,0,,,,,,,,
186,2,1,1,0,267,-0.052792,0.168016,0.890910,0.0000,0.000010,,
187,2,1,1,0,,,,,,,,
188,2,2,0,0,,,,,,,,
189,2,1,1,0,189,-0.000901,0.199864,0.817676,0.0000,0.000000,,
190,2,2,0,0,,,,,,,1.0000,20
191,2,1,1,0,,,,,,,,
192,2,2,0,0,203,-0.000366,0.131181,0.722696,0.0000,0.000020,,
193,2,2,0,0,,,,,,,,
194,2,1,1,0,,,,,,,,
195,2,2,0,0,170,-0.000018,0.166737,0.740644,0.0000,0.000003,,
196,2,1,1,0,,,,,,,,
197,2,2,0,0,,,,,,,,
198,2,0,2,0,243,-0.000201,0.232079,0.819690,0.0000,0.000273,,
199,2,2,0,0,,,,,,,,
200,2,0,2,0,,,,,,,0.9000,20
201,2,2,0,0,229,-0.000120,0.187138,0.670774,0.0000,0.000019,,
202,2,1,1,0,,,,,,,,
203,2,2,0,0,,,,,,,,
204,2,0,2,0,194,-0.000606,0.268996,0.757087,0.0000,0.000011,,
205,2,0,2,0,,,,,,,,
206,2,2,0,0,,,,,,,,
207,2,2,0,0,175,-0.000323,0.234429,0.927650,0.0000,0.000001,,
208,2,0,2,0,,,,,,,,
209,2,1,1,0,,,,,,,,
210,2,2,0,0,200,-0.000470,0.249740,0.835482,0.0000,0.000008,0.9000,20
211,2,2,0,0,,,,,,,,
212,2,0,2,0,,,,,,,,
213,2,1,1,0,245,-0.001031,0.202590,0.778581,0.0000,0.000017,,
214,2,2,0,0,,,,,,,,
215,2,1,1,0,,,,,,,,
216,2,2,0,0,179,-0.000592,0.183718,0.792542,0.0000,0.000001,,
217,2,2,0,0,,,,,,,,
218,2,1,1,0,,,,,,,,
219,2,0,2,0,205,-0.000026,0.242780,0.729163,0.0000,0.000002,,
220,2,1,1,0,,,,,,,0.9000,20
221,2,2,0,0,,,,,,,,
222,2,1,1,0,174,-0.000314,0.227202,0.842044,0.0000,0.000000,,
223,2,2,0,0,,,,,,,,
224,2,1,1,0,,,,,,,,
225,2,1,1,0,173,-0.002832,0.211004,0.714221,0.0000,0.000000,,
226,2,2,0,0,,,,,,,,
227,2,2,0,0,,,,,,,,
228,2,1,1,0,225,0.000694,0.258967,0.801917,0.0000,0.000000,,
229,2,2,0,0,,,,,,,,
230,2,2,0,0,,,,,,,0.8000,20
231,2,2,0,0,197,-0.000167,0.120838,0.863924,0.0000,0.000000,,
232,2,1,1,0,,,,,,,,
233,2,2,0,0,,,,,,,,
234,2,1,1,0,206,0.000084,0.291268,0.773574,0.0000,0.000001,,
235,2,2,0,0,,,,,,,,
236,2,1,1,0,,,,,,,,
237,2,2,0,0,208,-0.000474,0.161307,0.837690,0.0000,0.000000,,
238,2,1,1,0,,,,,,,,
239,2,2,0,0,,,,,,,,
240,2,1,1,0,229,-0.000679,0.177064,0.870166,0.0000,0.000000,1.0000,20
241,2,1,1,0,,,,,,,,
242,2,2,0,0,,,,,,,,
243,2,2,0,0,191,-0.000492,0.163987,0.956022,0.0000,0.000000,,
244,2,2,0,0,,,,,,,,
245,2,1,1,0,,,,,,,,
246,2,1,1,0,263,-0.016711,0.172054,0.820207,0.0000,0.000000,,
247,2,2,0,0,,,,,,,,
248,2,1,1,0,,,,,,,,
249,2,1,1,0,230,-0.000257,0.188566,0.872397,0.0000,0.000004,,
250,2,2,0,0,,,,,,,0.9500,20
251,2,1,1,0,,,,,,,,
252,2,2,0,0,224,-0.000152,0.143007,0.921498,0.0000,0.000000,,
253,2,2,0,0,,,,,,,,
254,2,1,1,0,,,,,,,,
255,2,2,0,0,213,-0.000454,0.126565,0.852037,0.0000,0.000000,,
256,2,2,0,0,,,,,,,,
257,2,1,1,0,,,,,,,,
258,2,1,1,0,155,-0.000119,0.197608,0.833125,0.0000,0.000000,,
259,2,1,1,0,,,,,,,,
260,2,2,0,0,,,,,,,1.0000,20
261,2,1,1,0,209,-0.000274,0.168978,0.777792,0.0000,0.000001,,
262,2,1,1,0,,,,,,,,
263,2,2,0,0,,,,,,,,
264,2,2,0,0,164,-0.000351,0.183515,0.939589,0.0000,0.000012,,
265,2,0,2,0,,,,,,,,
266,2,2,0,0,,,,,,,,
267,2,1,1,0,222,-0.000275,0.217989,0.857207,0.0000,0.000029,,
268,2,1,1,0,,,,,,,,
269,2,2,0,0,,,,,,,,
270,2,2,0,0,227,-0.000078,0.138482,0.739641,0.0000,0.000042,0.9500,20
271,2,2,0,0,,,,,,,,
272,2,0,2,0,,,,,,,,
273,2,2,0,0,160,-0.000666,0.223760,0.880995,0.0000,0.000000,,
274,2,1,1,0,,,,,,,,
275,2,1,1,0,,,,,,,,
276,2,2,0,0,210,-0.000985,0.179952,0.843508,0.0000,0.000006,,
277,2,1,1,0,,,,,,,,
278,2,2,0,0,,,,,,,,
279,2,0,2,0,210,-0.000211,0.256758,0.942127,0.0000,0.000004,,
280,2,2,0,0,,,,,,,0.9000,20
281,2,2,0,0,,,,,,,,
282,2,2,0,0,203,-0.000160,0.044922,0.833627,0.0000,0.000000,,
283,2,2,0,0,,,,,,,,
284,2,2,0,0,,,,,,,,
285,2,1,1,0,248,-0.001071,0.095384,0.914697,0.0000,0.000069,,
286,2,1,1,0,,,,,,,,
287,2,1,1,0,,,,,,,,
288,2,1,1,0,204,-0.002066,0.309527,0.848217,0.0000,0.000000,,
289,2,1,1,0,,,,,,,,
290,2,2,0,0,,,,,,,0.9000,20
291,2,2,0,0,179,0.000162,0.170668,0.878590,0.0000,0.000001,,
292,2,2,0,0,,,,,,,,
293,2,2,0,0,,,,,,,,
294,2,2,0,0,212,-0.000715,0.081013,0.867007,0.0000,0.000002,,
295,2,2,0,0,,,,,,,,
296,2,2,0,0,,,,,,,,
297,2,2,0,0,240,-0.000553,0.042868,0.862304,0.0000,0.000000,,
298,2,2,0,0,,,,,,,,
299,2,2,0,0,,,,,,,,
300,2,1,1,0,210,-0.000672,0.151792,0.929324,0.0000,0.000002,0.9500,20
301,2,2,0,0,,,,,,,,
302,2,2,0,0,,,,,,,,
303,2,2,0,0,239,-0.000635,0.019428,0.929789,0.0000,0.000004,,
304,2,1,1,0,,,,,,,,
305,2,2,0,0,,,,,,,,
306,2,1,1,0,235,0.000369,0.195538,0.786867,0.0000,0.000005,,
307,2,2,0,0,,,,,,,,
308,2,2,0,0,,,,,,,,
309,2,2,0,0,195,-0.000251,0.042864,0.814120,0.0000,0.000000,,
310,2,2,0,0,,,,,,,1.0000,20
311,2,2,0,0,,,,,,,,
312,2,1,1,0,259,0.142559,0.115104,1.017389,0.0000,0.000000,,
313,2,1,1,0,,,,,,,,
314,2,1,1,0,,,,,,,,
315,2,1,1,0,174,0.000218,0.272105,0.848996,0.0000,0.000000,,
316,2,2,0,0,,,,,,,,
317,2,2,0,0,,,,,,,,
318,2,1,1,0,178,0.000137,0.192370,0.902615,0.0000,0.000000,,
319,2,1,1,0,,,,,,,,
320,2,2,0,0,,,,,,,0.9500,20
321,2,1,1,0,226,-0.000198,0.221087,0.800174,0.0000,0.000000,,
322,2,1,1,0,,,,,,,,
323,2,2,0,0,,,,,,,,
324,2,2,0,0,180,-0.000084,0.144403,0.899935,0.0000,0.000000,,
325,2,2,0,0,,,,,,,,
326,2,2,0,0,,,,,,,,
327,2,2,0,0,214,-0.000550,0.026374,0.915714,0.0000,0.000000,,
328,2,2,0,0,,,,,,,,
329,2,1,1,0,,,,,,,,
330,2,1,1,0,247,-0.000258,0.253848,0.848491,0.0000,0.000000,0.8500,20
331,2,1,1,0,,,,,,,,
332,2,1,1,0,,,,,,,,
333,2,1,1,0,201,-0.000110,0.373719,0.868744,0.0000,0.000000,,
334,2,0,2,0,,,,,,,,
335,2,1,1,0,,,,,,,,
336,2,2,0,0,243,-0.000351,0.254116,0.821911,0.0000,0.000001,,
337,2,2,0,0,,,,,,,,
338,2,1,1,0,,,,,,,,
339,2,2,0,0,225,-0.000641,0.169685,0.867408,0.0000,0.000000,,
340,2,1,1,0,,,,,,,0.9000,20
341,2,1,1,0,,,,,,,,
342,2,1,1,0,262,-0.200614,0.175695,0.874911,0.0007,0.000022,,
343,2,1,1,0,,,,,,,,
344,2,2,0,0,,,,,,,,
345,2,2,0,0,171,-0.001205,0.130653,0.874285,0.0000,0.000001,,
346,2,1,1,0,,,,,,,,
347,2,2,0,0,,,,,,,,
348,2,1,1,0,171,-0.000332,0.238072,0.864822,0.0000,0.000000,,
349,2,2,0,0,,,,,,,,
350,2,2,0,0,,,,,,,1.0000,20
351,2,0,2,0,232,-0.000136,0.161860,0.852131,0.0000,0.000002,,
352,2,2,0,0,,,,,,,,
353,2,1,1,0,,,,,,,,
354,2,2,0,0,202,-0.000135,0.158435,0.882875,0.0000,0.000008,,
355,2,1,1,0,,,,,,,,
356,2,1,1,0,,,,,,,,
357,2,1,1,0,193,-0.000484,0.250258,0.877669,0.0000,0.000025,,
358,2,1,1,0,,,,,,,,
359,2,2,0,0,,,,,,,,
360,2,2,0,0,214,-0.000096,0.155016,0.876905,0.0000,0.000006,0.9000,20
361,2,1,1,0,,,,,,,,
362,2,2,0,0,,,,,,,,
363,2,2,0,0,253,-0.000087,0.120398,0.807958,0.0000,0.000001,,
364,2,2,0,0,,,,,,,,
365,2,1,1,0,,,,,,,,
366,2,1,1,0,233,-0.001532,0.185187,0.844898,0.0000,0.000001,,
367,2,2,0,0,,,,,,,,
368,2,2,0,0,,,,,,,,
369,2,2,0,0,238,-0.000278,0.027998,0.849221,0.0000,0.000000,,
370,2,2,0,0,,,,,,,1.0000,20
371,2,2,0,0,,,,,,,,
372,2,2,0,0,212,-0.002585,0.019330,0.893764,0.0016,0.000000,,
373,2,2,0,0,,,,,,,,
374,2,2,0,0,,,,,,,,
375,2,1,1,0,187,0.000172,0.134979,0.820281,0.0036,0.000000,,
376,2,1,1,0,,,,,,,,
377,2,1,1,0,,,,,,,,
378,2,2,0,0,209,-0.000492,0.238848,0.987014,0.0016,0.000000,,
379,2,0,2,0,,,,,,,,
380,2,2,0,0,,,,,,,0.9500,20
