iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
90,16,9,7,0,2510,2163,-0.007685,0.059162,1.101491,0.0357,0.000000,6.52,0.8000,20
91,16,6,10,0,3063,2059,-0.018485,0.075870,1.123338,0.0556,0.000000,6.78,,
92,16,6,10,0,2936,2381,-0.003040,0.046505,1.157255,0.0394,0.000000,7.35,,
93,16,11,5,0,2877,1911,-0.004885,0.049740,1.140706,0.0440,0.000000,6.24,,
94,16,5,11,0,2579,1859,-0.011013,0.068985,1.060479,0.0980,0.000000,5.77,,
95,16,10,6,0,2566,2088,-0.000220,0.068986,1.085458,0.0344,0.000000,5.89,,
96,16,6,10,0,2957,2153,-0.002832,0.045501,1.087547,0.0781,0.000000,6.84,,
97,16,11,5,0,2510,1894,-0.002265,0.071935,1.118191,0.0718,0.000000,5.64,,
98,16,7,9,0,2895,1975,-0.001941,0.058811,1.114954,0.0599,0.000000,6.61,,
99,16,12,4,0,2671,2170,-0.005871,0.075718,1.123916,0.0643,0.000000,5.89,,
100,16,7,9,0,2357,1584,-0.014594,0.069515,1.165467,0.0451,0.000000,5.84,0.9500,20
