iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
91,16,8,8,0,2576,1663,-0.009673,0.063924,0.844140,0.0266,0.000000,6.18,,
92,16,4,12,0,2997,2504,-0.004381,0.045666,0.786345,0.0398,0.000000,7.50,,
93,16,6,10,0,2914,1721,-0.005369,0.075987,0.784383,0.0250,0.000000,7.09,,
94,16,9,7,0,2689,2075,-0.011591,0.052941,0.830531,0.0195,0.000000,6.55,,
95,16,7,9,0,2802,2199,-0.003644,0.071097,0.792074,0.0320,0.000000,7.33,,
96,16,8,8,0,2474,1697,-0.006837,0.061479,0.764598,0.0342,0.000000,6.01,,
97,16,8,8,0,2758,2024,-0.001898,0.077837,0.787199,0.0328,0.000000,6.81,,
98,16,7,9,0,2927,1851,0.000260,0.071531,0.768578,0.0553,0.000000,7.46,,
99,16,7,9,0,2939,2222,-0.004323,0.059955,0.737103,0.0317,0.000000,6.94,,
100,16,9,7,0,3017,1990,-0.004927,0.082418,0.763525,0.0256,0.000000,7.41,0.9500,20
