iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,time_s,eval_win_rate,eval_games
5390,16,13,3,0,3010,2375,-0.005783,0.049578,0.486219,0.0349,1.51,1.0000,20
5391,16,7,9,0,3116,2540,-0.002850,0.096403,0.518389,0.0224,1.63,,
5392,16,8,8,0,3082,2392,-0.008027,0.073865,0.505712,0.0222,1.59,,
5393,16,8,8,0,3493,2819,0.006765,0.041488,0.450652,0.0296,1.73,,
5394,16,13,3,0,3309,2763,-0.004805,0.041611,0.483437,0.0258,1.68,,
5395,16,11,5,0,3178,2385,-0.008886,0.063961,0.506552,0.0239,1.61,,
5396,16,8,8,0,3301,2665,0.000321,0.054138,0.493802,0.0275,1.62,,
5397,16,10,5,1,3200,2170,0.001108,0.061697,0.532080,0.0273,1.52,,
5398,16,7,9,0,3863,3032,-0.006760,0.032472,0.476594,0.0395,1.95,,
5399,16,13,3,0,3180,2506,-0.003815,0.054853,0.501955,0.0203,1.65,,
5400,16,10,6,0,2928,2229,-0.005412,0.075966,0.499774,0.0226,1.46,1.0000,20
5401,16,8,8,0,3259,2560,-0.004772,0.039131,0.503933,0.0273,1.63,,
5402,16,7,9,0,2764,2137,-0.009310,0.047282,0.528037,0.0222,1.42,,
5403,16,8,8,0,2638,1770,-0.006138,0.068318,0.503977,0.0270,1.23,,
5404,16,13,3,0,3231,2174,-0.008117,0.077346,0.505305,0.0297,1.64,,
5405,16,10,6,0,3152,2442,-0.004715,0.072792,0.501238,0.0389,1.62,,
5406,16,10,6,0,3223,2568,-0.002100,0.063004,0.511011,0.0342,1.65,,
5407,16,11,5,0,2784,1673,-0.000389,0.052626,0.482097,0.0227,1.33,,
5408,16,9,7,0,3115,2251,-0.006547,0.054305,0.515679,0.0314,1.52,,
5409,16,11,5,0,3590,2641,-0.004523,0.039487,0.498564,0.0484,1.75,,
5410,16,8,8,0,2968,1798,-0.026355,0.055311,0.484696,0.0262,1.41,1.0000,20
5411,16,8,8,0,3428,1992,-0.004942,0.078013,0.487662,0.0230,1.62,,
5412,16,8,8,0,3275,2511,-0.004030,0.069411,0.478452,0.0304,1.66,,
5413,16,8,8,0,3146,2727,-0.004248,0.048088,0.506348,0.0327,1.60,,
5414,16,10,6,0,3500,2861,0.012750,0.046077,0.475254,0.0346,1.82,,
5415,16,6,10,0,3263,2571,-0.004221,0.064902,0.508429,0.0485,1.73,,
5416,16,6,10,0,3295,2450,-0.002775,0.050141,0.524610,0.0378,1.67,,
5417,16,5,11,0,3044,2028,-0.004913,0.066473,0.513929,0.0326,1.50,,
5418,16,8,8,0,3183,2627,0.005531,0.066312,0.500880,0.0461,1.68,,
5419,16,8,8,0,3559,2795,-0.005248,0.067632,0.519383,0.0356,1.81,,
5420,16,8,8,0,3353,2627,-0.002463,0.077167,0.509488,0.0292,1.78,1.0000,20
5421,16,8,8,0,3517,2521,-0.005779,0.049662,0.533971,0.0361,1.73,,
5422,16,6,10,0,3018,1916,-0.009826,0.037474,0.472859,0.0225,1.55,,
5423,16,8,8,0,3303,2462,-0.005084,0.050740,0.520069,0.0377,1.69,,
5424,16,8,8,0,3335,2171,-0.006258,0.084430,0.498324,0.0292,1.65,,
5425,16,13,3,0,3401,2484,-0.005722,0.050215,0.479438,0.0330,1.69,,
5426,16,8,7,1,3046,2346,-0.001289,0.052503,0.495960,0.0343,1.58,,
5427,16,8,8,0,3025,2118,0.000491,0.068452,0.465345,0.0179,1.53,,
5428,16,8,8,0,3033,2179,-0.006752,0.067893,0.498722,0.0368,1.54,,
5429,16,7,9,0,3394,2783,-0.003233,0.042662,0.494411,0.0305,1.75,,
5430,16,7,9,0,3475,2633,-0.007170,0.072712,0.451445,0.0217,1.73,1.0000,20
5431,16,5,11,0,2838,2267,-0.007209,0.048270,0.470612,0.0335,1.44,,
5432,16,9,6,1,3282,2467,-0.003014,0.096245,0.475042,0.0141,1.63,,
5433,16,6,10,0,3214,2186,-0.005358,0.041968,0.483620,0.0206,1.59,,
5434,16,7,9,0,3084,2642,-0.010481,0.070471,0.490270,0.0286,1.58,,
5435,16,10,6,0,3650,2367,-0.000389,0.049688,0.496753,0.0385,1.80,,
5436,16,6,10,0,2851,2384,-0.011686,0.065827,0.479342,0.0268,1.44,,
5437,16,8,8,0,3362,2019,-0.007715,0.055380,0.480443,0.0413,1.61,,
5438,16,8,8,0,2772,2169,-0.008104,0.050133,0.498015,0.0365,1.44,,
5439,16,11,5,0,3130,2167,-0.005964,0.112445,0.464963,0.0240,1.55,,
5440,16,7,9,0,3257,2500,-0.006249,0.077007,0.509655,0.0278,1.71,1.0000,20
5441,16,5,11,0,3326,2954,-0.009319,0.048434,0.488277,0.0429,1.78,,
5442,16,6,10,0,3618,2765,-0.004374,0.064163,0.516157,0.0261,1.85,,
5443,16,7,9,0,3203,2426,-0.000032,0.044463,0.500076,0.0315,1.61,,
5444,16,10,6,0,2828,2050,0.002769,0.059193,0.481156,0.0239,1.47,,
5445,16,10,6,0,3289,2298,-0.005371,0.063884,0.479049,0.0251,1.66,,
5446,16,10,6,0,2896,2275,-0.004502,0.093339,0.465740,0.0225,1.47,,
5447,16,11,5,0,3012,2182,-0.004858,0.053783,0.522804,0.0182,1.54,,
5448,16,8,8,0,2789,2233,-0.004804,0.052273,0.503203,0.0230,1.49,,
5449,16,7,9,0,3414,2455,-0.003480,0.080861,0.487043,0.0320,1.71,,
5450,16,7,9,0,3117,2283,-0.003947,0.052679,0.468073,0.0241,1.56,0.9500,20
5451,16,10,6,0,2696,2016,-0.005150,0.046605,0.479951,0.0191,1.34,,
5452,16,9,7,0,3265,2448,-0.003536,0.067211,0.468510,0.0322,1.62,,
5453,16,10,6,0,3434,2965,-0.005184,0.055870,0.479853,0.0393,1.84,,
5454,16,10,6,0,2867,2447,-0.006453,0.054025,0.471687,0.0346,1.53,,
5455,16,9,7,0,3067,2312,-0.023751,0.054663,0.493035,0.0349,1.61,,
5456,16,7,9,0,2807,2068,-0.009091,0.065082,0.493009,0.0309,1.45,,
5457,16,6,10,0,3115,2420,-0.004581,0.057213,0.486034,0.0313,1.63,,
5458,16,8,8,0,2496,1874,-0.000260,0.081139,0.497217,0.0289,1.29,,
5459,16,7,8,1,3011,2309,-0.004838,0.066708,0.494435,0.0238,1.61,,
5460,16,10,6,0,3251,2270,-0.004376,0.037635,0.462012,0.0301,1.61,0.9500,20
5461,16,8,8,0,2970,2222,-0.007423,0.053822,0.488958,0.0431,1.55,,
5462,16,8,8,0,3287,2239,-0.006410,0.057327,0.509874,0.0514,1.66,,
5463,16,8,8,0,3258,2422,-0.000290,0.054511,0.465445,0.0202,1.66,,
5464,16,10,6,0,3263,2835,-0.013708,0.079723,0.501472,0.0290,1.80,,
5465,16,5,11,0,3268,2306,-0.067797,0.056831,0.449297,0.0240,1.68,,
5466,16,10,6,0,3197,2570,0.006152,0.056350,0.502237,0.0335,1.65,,
5467,16,10,6,0,3443,2692,-0.002744,0.062672,0.491010,0.0246,1.84,,
5468,16,10,6,0,3023,2139,-0.002238,0.046656,0.478977,0.0318,1.49,,
5469,16,10,6,0,2884,2374,-0.003730,0.052808,0.495505,0.0377,1.54,,
5470,16,8,8,0,2560,1887,-0.004460,0.080592,0.502311,0.0269,1.32,1.0000,20
5471,16,10,6,0,3197,2737,-0.005655,0.087445,0.484585,0.0262,1.70,,
5472,16,9,6,1,2873,2437,-0.004071,0.056731,0.482217,0.0315,1.53,,
5473,16,7,9,0,3356,2222,-0.004883,0.087075,0.453451,0.0372,1.64,,
5474,16,4,12,0,3259,2683,-0.003683,0.049082,0.476229,0.0290,1.70,,
5475,16,8,8,0,2820,1955,-0.002009,0.063362,0.491643,0.0270,1.45,,
5476,16,8,8,0,2951,2283,-0.007233,0.071609,0.500755,0.0295,1.55,,
5477,16,5,11,0,3290,2886,-0.011867,0.083816,0.495467,0.0327,1.97,,
5478,16,7,9,0,2799,2319,-0.009563,0.071566,0.501286,0.0357,1.49,,
5479,16,7,9,0,3074,2182,-0.000771,0.052350,0.512231,0.0354,1.61,,
5480,16,9,7,0,3513,2743,-0.000277,0.058863,0.500158,0.0348,1.88,1.0000,20
5481,16,10,6,0,3400,2339,0.002635,0.047929,0.467162,0.0255,1.76,,
5482,16,9,7,0,3091,2380,-0.008550,0.057684,0.505582,0.0299,1.64,,
5483,16,4,12,0,3282,2367,-0.003154,0.071691,0.475961,0.0272,1.67,,
5484,16,11,5,0,3597,2556,-0.003893,0.081645,0.483644,0.0230,1.78,,
5485,16,8,8,0,2781,2092,0.001259,0.055658,0.516251,0.0295,1.41,,
5486,16,7,9,0,3257,2540,-0.003525,0.051539,0.455714,0.0346,1.65,,
5487,16,13,3,0,3083,2131,0.002476,0.054330,0.461141,0.0239,1.61,,
5488,16,6,10,0,2891,2438,-0.005358,0.058739,0.494384,0.0252,1.54,,
5489,16,9,7,0,3334,2520,-0.005395,0.062579,0.494993,0.0338,1.73,,
5490,16,10,6,0,2984,2264,-0.005196,0.069943,0.504878,0.0389,1.54,1.0000,20
5491,16,8,8,0,3526,2633,-0.001272,0.059437,0.472659,0.0337,1.83,,
5492,16,7,9,0,3571,2664,0.001139,0.051359,0.452950,0.0270,1.78,,
5493,16,8,8,0,3248,2381,-0.002066,0.053269,0.466821,0.0352,1.68,,
5494,16,7,9,0,2999,2167,-0.005725,0.062435,0.500006,0.0278,1.59,,
5495,16,8,8,0,3100,2100,-0.005292,0.072640,0.445659,0.0223,1.56,,
5496,16,8,8,0,3245,2541,-0.006247,0.043364,0.463077,0.0331,1.68,,
5497,16,12,4,0,3060,2382,-0.002002,0.052533,0.501897,0.0401,1.58,,
5498,16,5,11,0,2438,1539,0.023835,0.068096,0.535748,0.0262,1.22,,
5499,16,9,7,0,3547,3067,-0.003458,0.068744,0.465018,0.0342,1.83,,
5500,16,6,10,0,3216,2222,-0.004617,0.039304,0.478153,0.0266,1.64,1.0000,20
5501,16,6,10,0,3279,2310,-0.012611,0.068905,0.439819,0.0225,1.60,,
5502,16,10,6,0,3238,2775,-0.006038,0.054871,0.467899,0.0373,1.76,,
5503,16,10,6,0,3093,2136,-0.007223,0.074267,0.487338,0.0165,1.52,,
5504,16,9,7,0,3197,2501,-0.006327,0.104862,0.476827,0.0329,1.62,,
5505,16,10,6,0,2906,2208,-0.002925,0.053033,0.467447,0.0278,1.45,,
5506,16,8,8,0,3974,2990,-0.005332,0.033467,0.485313,0.0305,2.05,,
5507,16,9,7,0,2951,2136,-0.008780,0.058399,0.501175,0.0240,1.48,,
5508,16,7,9,0,3385,2713,-0.001872,0.057457,0.482765,0.0355,1.71,,
5509,16,12,4,0,3555,3061,-0.004291,0.096089,0.489994,0.0278,1.91,,
5510,16,6,10,0,3381,2515,-0.004879,0.040509,0.479202,0.0256,1.69,1.0000,20
5511,16,8,8,0,2972,2093,0.011543,0.050975,0.449092,0.0247,1.50,,
5512,16,8,8,0,3358,2814,-0.003272,0.065693,0.490487,0.0233,1.70,,
5513,16,7,8,1,2742,2206,-0.006144,0.057297,0.522763,0.0380,1.39,,
5514,16,9,7,0,2830,1764,-0.007810,0.075560,0.498194,0.0334,1.39,,
5515,16,6,10,0,3109,2724,-0.004642,0.056323,0.511113,0.0303,1.65,,
5516,16,8,8,0,3559,2559,-0.003604,0.042473,0.453458,0.0238,1.72,,
5517,16,6,10,0,3351,2457,-0.005758,0.044711,0.449941,0.0296,1.63,,
5518,16,6,10,0,3989,3256,-0.004206,0.058643,0.461809,0.0308,2.01,,
5519,16,12,4,0,2856,2161,-0.001152,0.051263,0.474643,0.0402,1.43,,
5520,16,8,8,0,2968,1966,-0.006519,0.066693,0.497767,0.0346,1.54,1.0000,20
5521,16,10,6,0,3325,2705,-0.001219,0.048659,0.486208,0.0302,1.70,,
5522,16,6,10,0,3153,2458,-0.005964,0.078316,0.490386,0.0272,1.62,,
5523,16,9,6,1,3160,2562,-0.022841,0.047669,0.488885,0.0308,1.60,,
5524,16,10,6,0,2742,1956,-0.003749,0.049401,0.463966,0.0289,1.39,,
5525,16,8,8,0,2817,2050,-0.041034,0.077366,0.479352,0.0197,1.45,,
5526,16,8,8,0,3035,1946,-0.000781,0.101693,0.476923,0.0136,1.55,,
5527,16,8,8,0,3303,2295,-0.003923,0.054102,0.483768,0.0216,1.63,,
5528,16,8,8,0,3279,2516,-0.003782,0.056209,0.486585,0.0207,1.71,,
5529,16,8,8,0,4104,3143,-0.004895,0.033040,0.416703,0.0262,2.09,,
5530,16,7,9,0,3275,2294,-0.002402,0.054677,0.479144,0.0290,1.67,1.0000,20
5531,16,12,4,0,3158,2406,-0.004880,0.044386,0.471091,0.0240,1.62,,
5532,16,10,6,0,3083,2203,-0.005022,0.071990,0.500024,0.0165,1.61,,
5533,16,7,8,1,3202,2325,-0.025994,0.065185,0.481162,0.0249,1.66,,
5534,16,11,5,0,3082,2318,-0.010108,0.047341,0.490797,0.0281,1.55,,
5535,16,11,5,0,3079,1922,0.000536,0.068796,0.535493,0.0205,1.53,,
5536,16,9,7,0,2909,2463,-0.009906,0.046096,0.490587,0.0272,1.48,,
5537,16,4,12,0,3911,2973,-0.005376,0.051921,0.462291,0.0395,1.90,,
5538,16,7,9,0,3122,2475,-0.003059,0.069648,0.466700,0.0299,1.60,,
5539,16,8,8,0,3057,2464,-0.004684,0.045493,0.521669,0.0221,1.54,,
5540,16,6,10,0,3094,2452,-0.008230,0.053618,0.484898,0.0369,1.61,1.0000,20
5541,16,7,9,0,3311,2094,-0.016101,0.059422,0.485927,0.0309,1.58,,
5542,16,6,10,0,3134,2691,-0.002296,0.069268,0.481700,0.0268,1.65,,
5543,16,11,5,0,2971,2471,-0.004893,0.039318,0.515432,0.0314,1.58,,
5544,16,11,5,0,3005,2615,-0.007852,0.061496,0.491308,0.0368,1.59,,
5545,16,6,10,0,3672,2314,-0.021225,0.049104,0.458597,0.0289,1.76,,
5546,16,9,7,0,2913,1963,-0.004438,0.059070,0.523166,0.0435,1.47,,
5547,16,9,7,0,2941,2420,-0.002684,0.087458,0.503467,0.0226,1.52,,
5548,16,10,6,0,3363,2789,-0.007074,0.063444,0.475399,0.0315,1.75,,
5549,16,11,5,0,3588,2770,-0.006279,0.053164,0.507250,0.0325,1.88,,
5550,16,8,8,0,3222,1881,0.005430,0.055776,0.528433,0.0237,1.60,1.0000,20
5551,16,5,11,0,2534,2034,-0.005143,0.046505,0.525269,0.0210,1.34,,
5552,16,7,9,0,2870,2286,-0.005053,0.055109,0.512223,0.0350,1.58,,
5553,16,7,9,0,3213,2589,-0.004324,0.080606,0.545087,0.0336,1.68,,
5554,16,9,7,0,3527,2578,-0.003234,0.054599,0.479031,0.0379,1.77,,
5555,16,8,8,0,3380,2250,-0.005952,0.059955,0.467996,0.0301,1.67,,
5556,16,9,7,0,3428,2567,-0.013620,0.042886,0.466722,0.0198,1.73,,
5557,16,11,5,0,2958,2117,-0.001507,0.073636,0.463680,0.0297,1.56,,
5558,16,9,7,0,3107,2392,-0.001439,0.047006,0.504791,0.0313,1.59,,
5559,16,11,4,1,2772,2132,-0.005072,0.079014,0.534163,0.0270,1.49,,
5560,16,10,6,0,3027,2200,-0.003148,0.037157,0.484583,0.0294,1.56,1.0000,20
5561,16,10,6,0,3459,2445,-0.007044,0.047697,0.523103,0.0327,1.72,,
5562,16,8,8,0,3223,2546,-0.004108,0.081205,0.508947,0.0258,1.63,,
5563,16,11,5,0,3034,2259,-0.004819,0.040306,0.490155,0.0217,1.61,,
5564,16,9,7,0,3398,2385,0.000151,0.044572,0.525778,0.0272,1.68,,
5565,16,9,7,0,3264,2221,-0.003029,0.052027,0.505156,0.0252,1.62,,
5566,16,8,8,0,3132,2203,-0.005160,0.059880,0.510178,0.0337,1.61,,
5567,16,9,7,0,3142,2152,-0.002124,0.078024,0.486631,0.0318,1.59,,
5568,16,9,7,0,2820,2300,-0.005082,0.071595,0.501745,0.0346,1.44,,
5569,16,9,7,0,3617,2434,-0.007929,0.040551,0.477498,0.0291,1.77,,
5570,16,7,9,0,3074,2480,-0.008282,0.059874,0.526833,0.0285,1.54,1.0000,20
5571,16,9,7,0,3009,2089,-0.004186,0.069134,0.531767,0.0286,1.53,,
5572,16,10,6,0,3346,2466,-0.002986,0.045267,0.473357,0.0225,1.67,,
5573,16,11,5,0,2877,2191,-0.001996,0.048842,0.467955,0.0265,1.48,,
5574,16,9,7,0,3344,2882,-0.008652,0.060296,0.471418,0.0232,1.75,,
5575,16,7,9,0,3025,2402,-0.006316,0.045940,0.507125,0.0336,1.54,,
5576,16,7,9,0,3079,1948,-0.001741,0.095060,0.517020,0.0171,1.51,,
5577,16,8,8,0,3062,2198,-0.002779,0.061388,0.518283,0.0316,1.56,,
5578,16,9,7,0,2970,2183,-0.006277,0.056572,0.482992,0.0185,1.43,,
5579,16,9,7,0,3007,2276,-0.006009,0.062542,0.504207,0.0272,1.57,,
5580,16,8,8,0,3259,2536,-0.006043,0.039130,0.505499,0.0341,1.69,1.0000,20
5581,16,9,7,0,3233,2185,-0.002547,0.060375,0.515253,0.0238,1.63,,
5582,16,7,9,0,3210,2139,-0.000096,0.060012,0.510006,0.0323,1.63,,
5583,16,8,8,0,2766,1746,-0.005795,0.050288,0.525898,0.0193,1.40,,
5584,16,7,9,0,2729,1966,-0.008022,0.068054,0.551708,0.0323,1.36,,
5585,16,8,8,0,3169,2514,-0.003497,0.066647,0.474776,0.0256,1.87,,
5586,16,10,5,1,3228,2357,-0.008420,0.041406,0.483722,0.0460,1.67,,
5587,16,8,8,0,3318,2487,-0.005615,0.065936,0.533398,0.0242,1.70,,
5588,16,8,8,0,2634,2096,-0.004845,0.066108,0.525451,0.0232,1.38,,
5589,16,8,8,0,2841,2034,-0.003584,0.056940,0.503283,0.0227,1.46,,
5590,16,10,6,0,3100,2383,-0.004201,0.054053,0.521458,0.0351,1.59,1.0000,20
5591,16,6,10,0,2930,2197,-0.003846,0.068609,0.547159,0.0288,1.51,,
5592,16,9,7,0,3347,2505,-0.004130,0.098135,0.549847,0.0195,1.68,,
5593,16,9,7,0,3527,2584,-0.014817,0.043384,0.461633,0.0181,1.70,,
5594,16,7,9,0,2651,1918,-0.002751,0.066477,0.499157,0.0168,1.34,,
5595,16,7,9,0,3141,2796,-0.004843,0.058331,0.495686,0.0290,1.68,,
5596,16,7,9,0,2974,2416,-0.002018,0.072673,0.512616,0.0151,1.54,,
5597,16,9,7,0,2605,1829,-0.007410,0.055894,0.511797,0.0198,1.33,,
5598,16,10,6,0,3112,2243,-0.003022,0.080601,0.482884,0.0297,1.52,,
5599,16,9,7,0,2480,1677,-0.004507,0.068907,0.528565,0.0304,1.21,,
5600,16,7,9,0,3020,2360,0.000584,0.068636,0.523581,0.0291,1.54,1.0000,20
5601,16,8,8,0,2897,2145,-0.012973,0.064487,0.513224,0.0420,1.55,,
5602,16,6,10,0,3062,2591,-0.017183,0.051558,0.524763,0.0326,1.61,,
5603,16,7,9,0,3319,2249,-0.002952,0.068375,0.496838,0.0237,1.66,,
5604,16,11,5,0,3083,2538,-0.005153,0.060854,0.476231,0.0259,1.60,,
5605,16,5,11,0,2936,2056,-0.013066,0.069141,0.511511,0.0137,1.52,,
5606,16,9,6,1,3233,2503,-0.006311,0.053248,0.516627,0.0267,1.69,,
5607,16,7,9,0,3265,2389,-0.004160,0.074879,0.491402,0.0253,1.69,,
5608,16,9,7,0,3141,2246,-0.006048,0.067184,0.505597,0.0441,1.63,,
5609,16,9,7,0,3005,2328,0.029181,0.031481,0.466843,0.0203,1.57,,
5610,16,8,8,0,3107,2494,-0.002898,0.091134,0.480548,0.0174,1.69,1.0000,20
5611,16,9,7,0,3777,2819,0.044319,0.038161,0.456975,0.0280,1.96,,
5612,16,6,10,0,2975,2028,-0.004859,0.052598,0.512504,0.0199,1.53,,
5613,16,9,7,0,2755,2007,-0.004693,0.059068,0.494928,0.0190,1.36,,
5614,16,9,7,0,3322,2506,-0.005617,0.048561,0.487920,0.0311,1.68,,
5615,16,7,9,0,3024,2501,-0.005136,0.033279,0.503460,0.0289,1.57,,
5616,16,8,8,0,3069,2197,-0.002833,0.078352,0.507327,0.0179,1.51,,
5617,16,8,8,0,3252,2320,0.001946,0.047204,0.483579,0.0286,1.63,,
5618,16,6,9,1,2751,2345,-0.023765,0.086669,0.508424,0.0218,1.45,,
5619,16,8,8,0,3306,2373,-0.013697,0.058878,0.499540,0.0249,1.70,,
5620,16,7,9,0,2774,1787,-0.005936,0.059769,0.485066,0.0233,1.37,1.0000,20
5621,16,5,11,0,2865,2227,-0.004435,0.102352,0.522750,0.0151,1.45,,
5622,16,9,7,0,3179,2272,-0.003016,0.063778,0.501435,0.0151,1.67,,
5623,16,6,10,0,3416,2276,-0.003668,0.072334,0.436983,0.0212,1.66,,
5624,16,11,5,0,2924,2013,-0.006007,0.081083,0.518547,0.0222,1.51,,
5625,16,8,8,0,2920,2409,-0.002741,0.055773,0.510651,0.0293,1.50,,
5626,16,9,7,0,2639,2175,-0.009602,0.043971,0.470612,0.0304,1.39,,
5627,16,6,10,0,3310,2530,-0.003103,0.064954,0.516104,0.0292,1.71,,
5628,16,9,7,0,2777,2267,-0.007835,0.067288,0.467238,0.0288,1.44,,
5629,16,10,6,0,3123,2452,-0.003984,0.054031,0.534336,0.0379,1.65,,
5630,16,7,8,1,2915,1956,-0.001759,0.044600,0.514084,0.0243,1.45,1.0000,20
5631,16,12,4,0,3194,2455,-0.005566,0.058215,0.494265,0.0214,1.65,,
5632,16,9,7,0,3234,2350,-0.013222,0.060423,0.491131,0.0280,1.63,,
5633,16,9,7,0,3735,2865,-0.005723,0.055050,0.480713,0.0245,1.95,,
5634,16,9,7,0,3356,2736,-0.004300,0.055349,0.474965,0.0362,1.72,,
5635,16,9,7,0,2963,2352,-0.002991,0.084402,0.527974,0.0215,1.56,,
5636,16,11,5,0,2883,2346,-0.007017,0.058150,0.493866,0.0407,1.52,,
5637,16,8,8,0,3345,2665,-0.000698,0.052791,0.486132,0.0283,1.75,,
5638,16,9,7,0,3368,2469,-0.004767,0.038146,0.457966,0.0329,1.70,,
5639,16,8,8,0,3172,2186,-0.003836,0.045271,0.523056,0.0203,1.61,,
5640,16,6,9,1,2797,2212,-0.006591,0.071948,0.530430,0.0196,1.46,0.9500,20
5641,16,12,4,0,2891,2021,-0.005624,0.064960,0.450027,0.0312,1.42,,
5642,16,6,10,0,2658,1936,-0.007879,0.096723,0.501289,0.0210,1.39,,
5643,16,11,5,0,2658,2059,0.002587,0.057464,0.529304,0.0230,1.34,,
5644,16,8,8,0,3144,2125,-0.006724,0.061107,0.521698,0.0354,1.57,,
5645,16,11,5,0,3148,2317,0.002555,0.071477,0.517325,0.0274,1.64,,
5646,16,9,7,0,2742,2167,-0.005789,0.071997,0.509935,0.0303,1.41,,
5647,16,7,9,0,2848,2528,-0.004071,0.065946,0.516948,0.0277,1.47,,
5648,16,8,7,1,2858,1905,-0.009144,0.041215,0.510351,0.0263,1.46,,
5649,16,7,9,0,3303,2242,-0.005747,0.080468,0.514799,0.0220,1.60,,
5650,16,7,9,0,3236,2440,-0.002170,0.072384,0.480795,0.0284,1.70,1.0000,20
5651,16,6,10,0,3052,2322,0.009637,0.057030,0.515693,0.0258,1.58,,
5652,16,7,8,1,2873,2506,-0.003958,0.078272,0.495470,0.0260,1.54,,
5653,16,10,6,0,2969,2309,0.032724,0.056934,0.519197,0.0341,1.59,,
5654,16,9,7,0,2963,2221,-0.006344,0.062933,0.492915,0.0298,1.54,,
5655,16,7,9,0,3063,2400,-0.006019,0.066052,0.470867,0.0290,1.63,,
5656,16,4,11,1,2919,2103,0.005446,0.079493,0.543462,0.0333,1.54,,
5657,16,6,9,1,2799,2072,-0.003171,0.058416,0.497734,0.0353,1.43,,
5658,16,8,8,0,2686,2057,-0.041004,0.039114,0.524119,0.0158,1.37,,
5659,16,7,9,0,2707,1904,-0.001439,0.102544,0.546216,0.0403,1.40,,
5660,16,9,6,1,2867,2085,0.004152,0.052369,0.525747,0.0258,1.49,1.0000,20
5661,16,10,6,0,3398,2766,-0.003282,0.062923,0.481896,0.0230,1.77,,
5662,16,7,9,0,3082,2199,-0.002727,0.061722,0.504711,0.0320,1.56,,
5663,16,10,6,0,2556,2100,-0.007729,0.084913,0.499184,0.0212,1.35,,
5664,16,5,11,0,3297,2516,-0.004173,0.071264,0.460544,0.0301,1.69,,
5665,16,7,9,0,3674,3093,-0.020825,0.067644,0.498237,0.0345,1.90,,
5666,16,9,7,0,2698,1832,0.010125,0.067081,0.495580,0.0235,1.37,,
5667,16,5,11,0,3029,2429,-0.006238,0.058011,0.474312,0.0234,1.51,,
5668,16,10,5,1,2746,2327,-0.016969,0.065530,0.481028,0.0227,1.47,,
5669,16,10,6,0,2763,1905,-0.004522,0.059859,0.519591,0.0253,1.38,,
5670,16,10,5,1,3060,1811,-0.005073,0.061533,0.511392,0.0283,1.46,1.0000,20
5671,16,9,7,0,2926,2533,-0.002329,0.085927,0.504557,0.0227,1.59,,
5672,16,9,7,0,2577,1985,-0.004578,0.060850,0.508982,0.0218,1.31,,
5673,16,8,8,0,2967,1943,-0.006355,0.059373,0.511923,0.0187,1.46,,
5674,16,9,7,0,2624,2041,-0.004721,0.064983,0.504120,0.0304,1.36,,
5675,16,9,6,1,3079,1870,0.000980,0.068594,0.499468,0.0186,1.45,,
5676,16,10,6,0,2648,1740,-0.001533,0.065437,0.466879,0.0193,1.28,,
5677,16,12,4,0,2562,1579,0.000698,0.063364,0.503761,0.0229,1.23,,
5678,16,14,2,0,3278,2205,-0.001849,0.073301,0.507632,0.0184,1.57,,
5679,16,8,8,0,2681,2174,-0.002213,0.084347,0.499302,0.0294,1.39,,
5680,16,9,7,0,2757,2154,-0.005194,0.079779,0.526083,0.0365,1.44,1.0000,20
5681,16,10,5,1,3031,2327,0.000363,0.063737,0.505967,0.0349,1.53,,
5682,16,7,9,0,3003,2480,-0.003699,0.071941,0.487629,0.0308,1.57,,
5683,16,6,10,0,3078,2415,-0.003827,0.083199,0.533575,0.0170,1.62,,
5684,16,7,9,0,2600,2155,-0.009275,0.072660,0.490139,0.0157,1.39,,
5685,16,10,6,0,2853,1703,-0.003846,0.062232,0.492272,0.0171,1.37,,
5686,16,5,11,0,3565,2854,-0.005041,0.059526,0.521167,0.0341,1.86,,
5687,16,10,6,0,2902,1877,0.000408,0.064616,0.496505,0.0189,1.38,,
5688,16,9,7,0,2633,2124,-0.005705,0.060796,0.504326,0.0225,1.37,,
5689,16,7,9,0,2931,2491,-0.002402,0.081116,0.497914,0.0225,1.53,,
5690,16,6,10,0,2748,2120,-0.014878,0.068630,0.486270,0.0287,1.38,1.0000,20
5691,16,7,9,0,2743,1789,-0.005881,0.068009,0.501186,0.0308,1.35,,
5692,16,9,7,0,3041,2426,-0.001494,0.076715,0.477824,0.0260,1.56,,
5693,16,4,12,0,2576,2146,-0.009127,0.088300,0.482654,0.0350,1.32,,
5694,16,5,11,0,3406,2600,-0.004055,0.058909,0.503037,0.0263,1.69,,
5695,16,8,8,0,2486,1897,-0.005236,0.093539,0.524653,0.0165,1.26,,
5696,16,7,9,0,3211,2321,0.012101,0.060597,0.455865,0.0350,1.65,,
5697,16,12,4,0,2324,1858,0.000059,0.066314,0.496092,0.0156,1.22,,
5698,16,5,11,0,2951,2290,-0.004548,0.035753,0.479492,0.0211,1.51,,
5699,16,9,7,0,2944,2455,-0.006105,0.080026,0.476451,0.0259,1.52,,
5700,16,9,7,0,2945,2201,-0.002762,0.099184,0.489898,0.0198,1.49,1.0000,20
5701,16,8,8,0,3016,2205,-0.004923,0.074984,0.458271,0.0234,1.51,,
5702,16,10,6,0,3151,2663,-0.000223,0.049508,0.473959,0.0145,1.68,,
