iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
256,2,2,0,0,,,,,,,,
257,2,1,1,0,,,,,,,,
258,2,2,0,0,368,-0.029838,0.201193,0.701878,0.0066,0.000002,,
259,2,2,0,0,,,,,,,,
260,2,2,0,0,,,,,,,1.0000,20
261,2,2,0,0,266,0.054185,0.129210,0.722206,0.0000,0.000000,,
262,2,2,0,0,,,,,,,,
263,2,2,0,0,,,,,,,,
264,2,1,1,0,300,0.020908,0.095536,0.623824,0.0007,0.000000,,
265,2,1,1,0,,,,,,,,
266,2,2,0,0,,,,,,,,
267,2,2,0,0,332,0.014372,0.082249,0.765054,0.0007,0.000000,,
268,2,2,0,0,,,,,,,,
269,2,0,2,0,,,,,,,,
270,2,2,0,0,253,-0.002086,0.164792,0.613075,0.0013,0.000000,1.0000,20
271,2,2,0,0,,,,,,,,
272,2,2,0,0,,,,,,,,
273,2,1,1,0,342,-0.040416,0.064535,0.696644,0.0026,0.000000,,
274,2,1,1,0,,,,,,,,
275,2,1,1,0,,,,,,,,
276,2,2,0,0,271,-0.029435,0.185795,0.724065,0.0033,0.000000,,
277,2,1,1,0,,,,,,,,
278,2,2,0,0,,,,,,,,
279,2,1,1,0,328,-0.046422,0.084966,0.594556,0.0013,0.000000,,
280,2,1,1,0,,,,,,,0.9000,20
281,2,2,0,0,,,,,,,,
282,2,2,0,0,301,0.031241,0.068781,0.718230,0.0200,0.000000,,
283,2,2,0,0,,,,,,,,
284,2,1,1,0,,,,,,,,
285,2,1,1,0,296,-0.010879,0.102517,0.748382,0.0168,0.000000,,
286,2,2,0,0,,,,,,,,
287,2,1,1,0,,,,,,,,
288,2,2,0,0,312,0.068217,0.076528,0.720715,0.0000,0.000000,,
289,2,2,0,0,,,,,,,,
290,2,2,0,0,,,,,,,0.9500,20
291,2,1,1,0,391,-0.009808,0.068736,0.644152,0.0082,0.000000,,
292,2,1,1,0,,,,,,,,
293,2,2,0,0,,,,,,,,
294,2,1,1,0,309,-0.006059,0.100031,0.660947,0.0051,0.000000,,
295,2,1,1,0,,,,,,,,
296,2,1,1,0,,,,,,,,
297,2,2,0,0,367,-0.003796,0.081623,0.649206,0.0030,0.000000,,
298,2,2,0,0,,,,,,,,
299,2,2,0,0,,,,,,,,
300,2,1,1,0,215,-0.000834,0.089998,0.628264,0.0000,0.000000,0.9000,20
301,2,2,0,0,,,,,,,,
302,2,2,0,0,,,,,,,,
303,2,1,1,0,358,0.011278,0.039665,0.641690,0.0016,0.000000,,
304,2,1,1,0,,,,,,,,
305,2,2,0,0,,,,,,,,
306,2,2,0,0,324,0.003378,0.103901,0.741487,0.0025,0.000005,,
307,2,2,0,0,,,,,,,,
308,2,1,1,0,,,,,,,,
309,2,2,0,0,248,-0.002120,0.072358,0.709169,0.0000,0.000000,,
310,2,2,0,0,,,,,,,1.0000,20
311,2,2,0,0,,,,,,,,
312,2,2,0,0,243,-0.000078,0.066974,0.627529,0.0014,0.000000,,
313,2,1,1,0,,,,,,,,
314,2,2,0,0,,,,,,,,
315,2,2,0,0,230,-0.001943,0.110659,0.708388,0.0000,0.000000,,
316,2,2,0,0,,,,,,,,
317,2,2,0,0,,,,,,,,
318,2,2,0,0,306,-0.045385,0.030436,0.692848,0.0059,0.000000,,
319,2,2,0,0,,,,,,,,
320,2,2,0,0,,,,,,,0.9000,20
321,2,2,0,0,312,0.013722,0.037407,0.719433,0.0101,0.000000,,
322,2,1,1,0,,,,,,,,
323,2,1,1,0,,,,,,,,
324,2,2,0,0,325,0.008405,0.120545,0.649463,0.0160,0.000000,,
325,2,1,1,0,,,,,,,,
326,2,1,1,0,,,,,,,,
327,2,2,0,0,373,0.004237,0.106622,0.616211,0.0140,0.000000,,
328,2,2,0,0,,,,,,,,
329,2,1,1,0,,,,,,,,
330,2,2,0,0,322,0.006170,0.100996,0.672778,0.0057,0.000000,0.9000,20
331,2,1,1,0,,,,,,,,
332,2,2,0,0,,,,,,,,
333,2,1,1,0,310,0.058121,0.178284,0.624888,0.0007,0.000000,,
334,2,1,1,0,,,,,,,,
335,2,1,1,0,,,,,,,,
336,2,1,1,0,250,-0.000708,0.204191,0.671104,0.0000,0.000000,,
337,2,1,1,0,,,,,,,,
338,2,1,1,0,,,,,,,,
339,2,2,0,0,263,-0.058672,0.106471,0.465466,0.0020,0.000000,,
340,2,2,0,0,,,,,,,0.9500,20
341,2,1,1,0,,,,,,,,
342,2,2,0,0,313,-0.003498,0.070655,0.600427,0.0000,0.000000,,
343,2,2,0,0,,,,,,,,
344,2,1,1,0,,,,,,,,
345,2,1,1,0,243,-0.001069,0.152162,0.593233,0.0000,0.000000,,
346,2,1,1,0,,,,,,,,
347,2,2,0,0,,,,,,,,
348,2,1,1,0,257,0.114427,0.174929,0.522505,0.0000,0.000000,,
349,2,2,0,0,,,,,,,,
