iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
183,2,0,2,0,514,0.185793,0.095792,0.729608,0.0048,0.000000,,
184,2,1,1,0,,,,,,,,
185,2,0,2,0,,,,,,,,
186,2,0,2,0,389,0.006040,0.074143,0.767007,0.0000,0.000000,,
187,2,0,2,0,,,,,,,,
188,2,1,1,0,,,,,,,,
189,2,1,1,0,392,0.000183,0.076348,0.729572,0.0019,0.000000,,
190,2,0,2,0,,,,,,,0.6000,20
191,2,0,2,0,,,,,,,,
192,2,2,0,0,404,0.000066,0.097517,0.762908,0.0018,0.000000,,
193,2,1,1,0,,,,,,,,
194,2,1,1,0,,,,,,,,
195,2,1,1,0,576,-0.033995,0.059115,0.771121,0.0130,0.000000,,
196,2,0,2,0,,,,,,,,
197,2,0,2,0,,,,,,,,
198,2,1,1,0,496,0.001443,0.075233,0.727385,0.0000,0.000000,,
199,2,0,2,0,,,,,,,,
200,2,0,2,0,,,,,,,0.7500,20
201,2,0,2,0,443,-0.006649,0.052732,0.706043,0.0000,0.000000,,
202,2,1,1,0,,,,,,,,
203,2,1,1,0,,,,,,,,
204,2,1,1,0,486,-0.000628,0.123985,0.662290,0.0000,0.000000,,
205,2,0,2,0,,,,,,,,
206,2,0,2,0,,,,,,,,
207,2,1,1,0,367,0.009196,0.065421,0.722150,0.0000,0.000000,,
208,2,1,1,0,,,,,,,,
209,2,0,2,0,,,,,,,,
210,2,0,2,0,498,-0.001581,0.064166,0.679231,0.0000,0.000000,0.7500,20
211,2,1,1,0,,,,,,,,
212,2,1,1,0,,,,,,,,
213,2,1,1,0,682,0.001515,0.103027,0.713016,0.0113,0.000000,,
214,2,0,2,0,,,,,,,,
215,2,2,0,0,,,,,,,,
216,2,1,1,0,262,-0.070262,0.141661,0.646117,0.0000,0.000000,,
217,2,2,0,0,,,,,,,,
218,2,1,1,0,,,,,,,,
219,2,2,0,0,349,-0.025784,0.091838,0.716710,0.0000,0.000000,,
220,2,1,1,0,,,,,,,0.9000,20
221,2,1,1,0,,,,,,,,
222,2,1,1,0,460,0.003666,0.106743,0.672656,0.0038,0.000002,,
223,2,1,1,0,,,,,,,,
224,2,0,2,0,,,,,,,,
225,2,1,1,0,362,-0.015443,0.130037,0.716593,0.0035,0.000001,,
226,2,0,2,0,,,,,,,,
227,2,1,1,0,,,,,,,,
228,2,1,1,0,369,-0.007656,0.118332,0.719615,0.0015,0.000000,,
229,2,1,1,0,,,,,,,,
230,2,0,2,0,,,,,,,0.8000,20
231,2,1,1,0,411,0.007568,0.065512,0.676422,0.0041,0.000000,,
232,2,0,2,0,,,,,,,,
233,2,1,1,0,,,,,,,,
234,2,0,2,0,482,-0.000387,0.041838,0.697937,0.0007,0.000000,,
