iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
300,2,0,2,0,,,,,,,0.9000,20
301,2,0,2,0,,,,,,,,
302,2,0,2,0,253,-0.001876,0.037008,1.153731,0.0000,0.000000,,
303,2,0,2,0,,,,,,,,
304,2,0,2,0,,,,,,,,
305,2,0,2,0,574,0.013011,0.035924,1.085465,0.0040,0.000000,,
306,2,0,2,0,,,,,,,,
307,2,0,2,0,,,,,,,,
308,2,0,2,0,400,-0.012266,0.020871,1.112436,0.0000,0.000000,,
309,2,0,2,0,,,,,,,,
310,2,0,2,0,,,,,,,0.8750,20
311,2,1,1,0,355,-0.013821,0.065956,1.137493,0.0013,0.000000,,
312,2,1,1,0,,,,,,,,
313,2,1,1,0,,,,,,,,
314,2,1,1,0,558,0.005182,0.101822,1.132154,0.0000,0.000000,,
315,2,0,2,0,,,,,,,,
316,2,0,2,0,,,,,,,,
317,2,1,1,0,530,0.094935,0.058230,1.168187,0.0004,0.000000,,
318,2,0,2,0,,,,,,,,
319,2,0,2,0,,,,,,,,
320,2,1,1,0,658,-0.009571,0.040501,1.206291,0.0037,0.000000,0.9250,20
321,2,1,1,0,,,,,,,,
322,2,1,1,0,,,,,,,,
323,2,2,0,0,680,-0.008034,0.070440,1.202267,0.0323,0.000000,,
324,2,1,1,0,,,,,,,,
325,2,0,2,0,,,,,,,,
326,2,1,1,0,377,-0.001990,0.101522,1.113789,0.0000,0.000000,,
327,2,0,2,0,,,,,,,,
328,2,0,2,0,,,,,,,,
329,2,0,2,0,403,-0.005855,0.075769,1.118086,0.0011,0.000000,,
330,2,0,2,0,,,,,,,0.9250,20
331,2,0,2,0,,,,,,,,
332,2,0,2,0,379,0.004098,0.042518,1.097970,0.0107,0.000000,,
333,2,0,2,0,,,,,,,,
334,2,0,2,0,,,,,,,,
335,2,1,1,0,385,0.008552,0.064658,1.260817,0.0000,0.000000,,
336,2,0,2,0,,,,,,,,
337,2,0,2,0,,,,,,,,
338,2,0,2,0,523,-0.034975,0.016683,1.287114,0.0004,0.000000,,
339,2,0,2,0,,,,,,,,
340,2,0,2,0,,,,,,,0.9000,20
341,2,0,2,0,501,-0.001421,0.008573,1.215350,0.0000,0.000000,,
342,2,0,2,0,,,,,,,,
343,2,0,2,0,,,,,,,,
344,2,0,2,0,514,-0.164564,0.019494,1.204841,0.0004,0.000000,,
345,2,0,2,0,,,,,,,,
346,2,0,2,0,,,,,,,,
347,2,0,2,0,483,-0.003320,0.011038,1.280844,0.0000,0.000000,,
348,2,0,2,0,,,,,,,,
349,2,1,1,0,,,,,,,,
350,2,0,2,0,460,-0.001513,0.069714,1.187035,0.0008,0.000000,0.9000,20
351,2,0,2,0,,,,,,,,
352,2,0,2,0,,,,,,,,
353,2,0,2,0,392,0.015805,0.012501,1.211052,0.0000,0.000000,,
354,2,0,2,0,,,,,,,,
355,2,0,2,0,,,,,,,,
356,2,0,2,0,395,-0.014567,0.010068,1.135051,0.0070,0.000000,,
357,2,1,1,0,,,,,,,,
358,2,0,2,0,,,,,,,,
359,2,0,2,0,382,-0.005417,0.073010,1.195780,0.0013,0.000000,,
360,2,0,2,0,,,,,,,0.9250,20
361,2,0,2,0,,,,,,,,
362,2,0,2,0,536,0.034889,0.011362,1.108269,0.0035,0.000000,,
363,2,0,2,0,,,,,,,,
364,2,0,2,0,,,,,,,,
365,2,0,2,0,243,-0.000469,0.015272,0.996381,0.0000,0.000000,,
366,2,0,2,0,,,,,,,,
367,2,0,2,0,,,,,,,,
368,2,0,2,0,266,0.176473,0.017119,1.001353,0.0007,0.000000,,
369,2,0,2,0,,,,,,,,
370,2,0,2,0,,,,,,,0.8250,20
371,2,0,2,0,368,0.018386,0.007783,1.049448,0.0081,0.000000,,
372,2,0,2,0,,,,,,,,
373,2,0,2,0,,,,,,,,
374,2,0,2,0,277,0.049096,0.007132,0.991672,0.0000,0.000000,,
375,2,0,2,0,,,,,,,,
376,2,0,2,0,,,,,,,,
377,2,0,2,0,447,-0.007022,0.007480,1.113793,0.0007,0.000000,,
378,2,1,1,0,,,,,,,,
379,2,0,2,0,,,,,,,,
380,2,0,2,0,444,-0.003791,0.051548,1.154195,0.0000,0.000000,0.8750,20
381,2,0,2,0,,,,,,,,
382,2,0,2,0,,,,,,,,
383,2,0,2,0,416,-0.005955,0.021914,1.115398,0.0000,0.000001,,
384,2,0,2,0,,,,,,,,
385,2,0,2,0,,,,,,,,
386,2,0,2,0,484,-0.003643,0.006181,1.104275,0.0000,0.000000,,
387,2,0,2,0,,,,,,,,
388,2,0,2,0,,,,,,,,
389,2,0,2,0,421,0.007573,0.012640,1.126883,0.0000,0.000000,,
390,2,1,1,0,,,,,,,0.7500,20
391,2,0,2,0,,,,,,,,
392,2,0,2,0,443,0.002295,0.044530,1.090964,0.0027,0.000000,,
393,2,0,2,0,,,,,,,,
394,2,1,1,0,,,,,,,,
395,2,0,2,0,399,-0.012444,0.051304,1.061924,0.0012,0.000000,,
396,2,0,2,0,,,,,,,,
397,2,0,2,0,,,,,,,,
398,2,0,2,0,396,0.005756,0.018660,1.088798,0.0000,0.000000,,
399,2,0,2,0,,,,,,,,
400,2,0,2,0,,,,,,,0.9250,20
401,2,0,2,0,472,-0.000376,0.017258,1.125933,0.0000,0.000000,,
402,2,0,2,0,,,,,,,,
403,2,1,1,0,,,,,,,,
404,2,0,2,0,433,-0.002233,0.052007,1.161292,0.0000,0.000001,,
405,2,1,1,0,,,,,,,,
406,2,0,2,0,,,,,,,,
407,2,1,1,0,587,0.001843,0.067984,1.164966,0.0069,0.000001,,
408,2,0,2,0,,,,,,,,
409,2,1,1,0,,,,,,,,
410,2,1,1,0,517,-0.012068,0.096306,0.968664,0.0013,0.000001,0.9000,20
411,2,0,2,0,,,,,,,,
412,2,1,1,0,,,,,,,,
413,2,1,1,0,596,-0.011444,0.063862,1.026976,0.0026,0.000000,,
414,2,0,2,0,,,,,,,,
415,2,0,2,0,,,,,,,,
416,2,0,2,0,516,-0.065954,0.035624,1.082668,0.0000,0.000000,,
417,2,1,1,0,,,,,,,,
418,2,1,1,0,,,,,,,,
419,2,1,1,0,450,-0.007731,0.100350,1.042789,0.0007,0.000000,,
420,2,0,2,0,,,,,,,0.8250,20
421,2,0,2,0,,,,,,,,
422,2,0,2,0,437,-0.006563,0.066561,1.028154,0.0000,0.000000,,
423,2,0,2,0,,,,,,,,
424,2,0,2,0,,,,,,,,
425,2,1,1,0,384,-0.003398,0.054610,0.961025,0.0052,0.000000,,
426,2,0,2,0,,,,,,,,
427,2,0,2,0,,,,,,,,
428,2,0,2,0,452,-0.006882,0.024059,0.980262,0.0000,0.000000,,
429,2,0,2,0,,,,,,,,
430,2,0,2,0,,,,,,,0.8000,20
431,2,0,2,0,415,0.000330,0.029143,1.075368,0.0038,0.000000,,
432,2,0,2,0,,,,,,,,
433,2,0,2,0,,,,,,,,
434,2,1,1,0,536,-0.003739,0.044974,1.099815,0.0195,0.000000,,
435,2,0,2,0,,,,,,,,
436,2,0,2,0,,,,,,,,
437,2,0,2,0,454,-0.000256,0.011066,1.064529,0.0000,0.000000,,
438,2,1,1,0,,,,,,,,
439,2,0,2,0,,,,,,,,
440,2,0,2,0,224,-0.001216,0.094919,0.991771,0.0000,0.000000,0.8750,20
441,2,1,1,0,,,,,,,,
442,2,0,2,0,,,,,,,,
443,2,0,2,0,524,0.003510,0.052596,0.944087,0.0039,0.000000,,
444,2,0,2,0,,,,,,,,
445,2,0,2,0,,,,,,,,
446,2,0,2,0,507,-0.001995,0.042408,1.110514,0.0007,0.000000,,
447,2,1,1,0,,,,,,,,
448,2,0,2,0,,,,,,,,
449,2,0,2,0,524,-0.044023,0.034232,1.030041,0.0013,0.000000,,
450,2,0,2,0,,,,,,,0.9250,20
451,2,0,2,0,,,,,,,,
452,2,0,2,0,446,-0.006387,0.036714,1.191238,0.0120,0.000000,,
453,2,0,2,0,,,,,,,,
454,2,0,2,0,,,,,,,,
455,2,0,2,0,564,-0.041204,0.012167,1.105018,0.0185,0.000000,,
456,2,0,2,0,,,,,,,,
457,2,0,2,0,,,,,,,,
458,2,0,2,0,463,0.001362,0.012502,1.136049,0.0000,0.000000,,
459,2,1,1,0,,,,,,,,
460,2,0,2,0,,,,,,,0.7000,20
461,2,0,2,0,393,0.009242,0.058772,1.104722,0.0000,0.000000,,
462,2,0,2,0,,,,,,,,
463,2,0,2,0,,,,,,,,
464,2,0,2,0,487,-0.002014,0.010427,1.132454,0.0000,0.000000,,
465,2,0,2,0,,,,,,,,
466,2,0,2,0,,,,,,,,
467,2,0,2,0,640,0.004539,0.010728,1.203542,0.0026,0.000000,,
468,2,0,2,0,,,,,,,,
469,2,0,2,0,,,,,,,,
470,2,1,1,0,518,0.006674,0.031628,1.159459,0.0004,0.000000,0.9250,20
471,2,0,2,0,,,,,,,,
472,2,1,1,0,,,,,,,,
473,2,1,1,0,540,-0.031815,0.071084,1.178671,0.0017,0.000000,,
474,2,0,2,0,,,,,,,,
475,2,0,2,0,,,,,,,,
476,2,1,1,0,334,-0.011897,0.072788,1.110249,0.0000,0.000000,,
477,2,1,1,0,,,,,,,,
478,2,0,2,0,,,,,,,,
479,2,1,1,0,518,0.028690,0.060974,1.130178,0.0198,0.000000,,
480,2,0,2,0,,,,,,,0.8000,20
481,2,1,1,0,,,,,,,,
482,2,1,1,0,487,-0.004287,0.060002,1.164460,0.0029,0.000000,,
483,2,1,1,0,,,,,,,,
484,2,0,2,0,,,,,,,,
485,2,0,2,0,407,0.009680,0.062514,1.105351,0.0077,0.000000,,
486,2,2,0,0,,,,,,,,
487,2,0,2,0,,,,,,,,
488,2,1,1,0,540,0.002488,0.075166,1.076036,0.0061,0.000000,,
489,2,0,2,0,,,,,,,,
490,2,0,2,0,,,,,,,0.7750,20
491,2,0,2,0,281,0.036716,0.104131,0.985012,0.0013,0.000000,,
492,2,1,1,0,,,,,,,,
493,2,1,1,0,,,,,,,,
494,2,1,1,0,476,-0.001232,0.099251,1.040812,0.0000,0.000000,,
495,2,0,2,0,,,,,,,,
496,2,0,2,0,,,,,,,,
497,2,0,2,0,515,-0.079584,0.031569,1.083893,0.0026,0.000000,,
