iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,time_s,eval_win_rate,eval_games
1875,16,7,9,0,2711,2082,-0.004454,0.127859,0.736770,0.0854,2.35,,
1876,16,7,9,0,2576,1788,-0.009165,0.104308,0.665147,0.0672,2.10,,
1877,16,8,8,0,2893,2170,-0.013855,0.116704,0.728016,0.1014,2.45,,
1878,16,8,8,0,2813,1949,-0.011113,0.115027,0.713916,0.0801,2.35,,
1879,16,6,10,0,2745,2315,-0.016700,0.112105,0.678082,0.0987,2.61,,
1880,16,6,10,0,2695,1923,-0.010737,0.124003,0.680357,0.0867,2.21,1.0000,20
1881,16,6,10,0,2642,1943,-0.004030,0.153824,0.708263,0.0683,2.23,,
1882,16,9,7,0,2746,1996,-0.010145,0.090329,0.700858,0.0738,2.33,,
1883,16,6,10,0,3033,2349,-0.007623,0.129104,0.709467,0.0782,2.59,,
1884,16,10,6,0,2846,2131,0.002913,0.104060,0.768882,0.0861,2.55,,
1885,16,9,7,0,2722,2029,-0.007370,0.122532,0.700511,0.0659,2.34,,
1886,16,11,5,0,2935,2318,0.001491,0.080983,0.727251,0.0840,2.72,,
1887,16,7,9,0,2574,2115,-0.016694,0.134925,0.684079,0.0676,2.35,,
1888,16,7,9,0,2805,2227,-0.006980,0.134407,0.717673,0.0753,2.47,,
1889,16,5,11,0,2686,1928,-0.008334,0.119917,0.736452,0.0722,2.24,,
1890,16,8,8,0,2684,1797,-0.052297,0.097756,0.748892,0.0901,2.21,1.0000,20
1891,16,9,7,0,3019,2453,-0.005620,0.093311,0.725397,0.0818,2.69,,
1892,16,9,7,0,2914,2272,-0.006853,0.117457,0.727791,0.0850,2.56,,
1893,16,5,11,0,2916,2231,-0.009872,0.099539,0.745307,0.0745,2.66,,
1894,16,11,5,0,2781,2226,-0.009600,0.096158,0.653493,0.0757,2.35,,
1895,16,8,8,0,2495,1822,-0.008009,0.118177,0.719813,0.0832,2.22,,
1896,16,7,9,0,2642,2111,-0.011227,0.131940,0.686454,0.0795,2.29,,
1897,16,9,7,0,2849,2167,-0.007802,0.140205,0.710317,0.0698,2.53,,
1898,16,7,9,0,2767,2242,-0.008276,0.127316,0.716023,0.0829,2.62,,
1899,16,10,6,0,2903,1838,-0.005695,0.124734,0.692140,0.0689,2.51,,
1900,16,5,11,0,2128,1486,-0.008227,0.133352,0.645011,0.0562,1.84,1.0000,20
1901,16,12,4,0,2757,2161,-0.013838,0.148149,0.701002,0.0896,2.42,,
1902,16,9,7,0,2368,1758,-0.010992,0.156636,0.667465,0.0700,2.07,,
1903,16,9,7,0,2388,1641,-0.006812,0.151482,0.652314,0.0653,2.01,,
1904,16,9,7,0,2923,2002,-0.007371,0.132904,0.687310,0.0679,2.47,,
1905,16,10,6,0,2712,2161,-0.010409,0.097381,0.687533,0.0863,2.51,,
1906,16,13,3,0,2731,2072,-0.044156,0.101066,0.704951,0.0900,2.61,,
1907,16,7,9,0,2747,1881,-0.010917,0.157044,0.676110,0.0685,2.32,,
1908,16,7,9,0,3025,2174,-0.006128,0.103652,0.692608,0.0870,2.70,,
1909,16,10,6,0,2757,2224,-0.008900,0.105975,0.656496,0.0890,2.41,,
1910,16,9,7,0,2531,2099,-0.000013,0.150975,0.665420,0.0876,2.24,1.0000,20
1911,16,6,10,0,2602,1965,-0.008191,0.116709,0.603439,0.0812,2.28,,
1912,16,8,8,0,2835,1798,-0.010175,0.070638,0.702708,0.0853,2.41,,
1913,16,8,8,0,2454,1988,-0.005783,0.173866,0.602832,0.0767,2.16,,
1914,16,10,6,0,2543,2080,-0.005696,0.124826,0.680168,0.0787,2.21,,
1915,16,11,5,0,2517,1847,-0.004792,0.141337,0.709991,0.0846,2.10,,
1916,16,7,9,0,2745,1960,-0.006122,0.119370,0.658391,0.0708,2.50,,
1917,16,6,10,0,2315,1568,-0.026888,0.138499,0.666684,0.0694,1.96,,
1918,16,10,6,0,2863,2216,-0.006794,0.118703,0.697961,0.0852,2.54,,
1919,16,7,9,0,2567,1795,-0.091588,0.104833,0.654671,0.1079,2.40,,
1920,16,10,6,0,2881,2217,-0.010662,0.185629,0.717923,0.0959,2.70,0.9500,20
1921,16,10,6,0,2367,1920,-0.007130,0.120336,0.673108,0.0745,2.09,,
1922,16,7,9,0,2494,1711,-0.013809,0.120601,0.721670,0.1035,2.09,,
1923,16,10,6,0,2719,2108,-0.007762,0.124451,0.718874,0.0779,2.31,,
1924,16,7,9,0,2558,1843,-0.001664,0.112993,0.710740,0.0695,2.22,,
1925,16,11,5,0,2611,1978,-0.009329,0.117880,0.737855,0.0781,2.29,,
1926,16,5,11,0,2728,2115,-0.011199,0.100463,0.664455,0.0810,2.33,,
1927,16,7,9,0,2609,1916,-0.012795,0.113458,0.709189,0.0791,2.26,,
1928,16,9,7,0,2624,2070,-0.024468,0.130127,0.701334,0.0827,2.31,,
1929,16,10,6,0,2708,2127,-0.013501,0.137069,0.698327,0.0673,2.42,,
1930,16,4,12,0,2641,1773,-0.013044,0.132872,0.714805,0.0791,2.34,1.0000,20
1931,16,8,8,0,2657,1881,-0.016523,0.113374,0.728348,0.0884,2.37,,
1932,16,5,11,0,2662,1872,-0.013455,0.115840,0.714368,0.0937,2.25,,
1933,16,10,6,0,2603,2169,-0.005908,0.101440,0.749892,0.0770,2.45,,
1934,16,10,6,0,2463,1880,-0.014978,0.112481,0.723581,0.1072,2.09,,
1935,16,6,10,0,2370,1717,-0.007913,0.142734,0.717725,0.0787,1.99,,
1936,16,7,9,0,2925,2201,-0.014233,0.114812,0.696408,0.0915,2.60,,
1937,16,9,7,0,2793,1883,-0.010047,0.159207,0.723684,0.0733,2.31,,
1938,16,5,11,0,2760,2196,-0.010436,0.140008,0.706013,0.0821,2.42,,
1939,16,5,11,0,2751,1919,-0.013392,0.136731,0.727604,0.0799,2.38,,
1940,16,10,6,0,2926,2323,-0.015425,0.142630,0.717787,0.0907,2.64,1.0000,20
1941,16,8,8,0,2482,2074,0.002709,0.123226,0.696492,0.0895,2.33,,
1942,16,7,9,0,2719,1852,-0.007552,0.100766,0.742405,0.0724,2.37,,
1943,16,7,9,0,2523,1840,-0.016515,0.142397,0.723583,0.0794,2.19,,
1944,16,10,6,0,2878,2131,-0.008406,0.101534,0.742508,0.0759,2.54,,
1945,16,10,6,0,3000,1943,-0.014665,0.115520,0.757432,0.1005,2.68,,
1946,16,8,8,0,2451,1962,-0.008614,0.140143,0.707478,0.0857,2.20,,
1947,16,6,10,0,2454,1615,-0.011278,0.132381,0.700306,0.0891,2.11,,
1948,16,8,8,0,2406,2018,-0.010618,0.135334,0.701255,0.0978,2.08,,
1949,16,4,12,0,2359,1806,0.007790,0.171202,0.703398,0.0793,1.99,,
1950,16,6,10,0,2430,1946,-0.009187,0.143483,0.725733,0.0945,2.12,1.0000,20
1951,16,5,11,0,2780,1951,-0.013122,0.110756,0.702832,0.0772,2.38,,
1952,16,5,11,0,3009,2339,-0.011052,0.134656,0.716483,0.0851,2.66,,
1953,16,9,7,0,2756,1951,-0.007781,0.132389,0.727007,0.0866,2.34,,
1954,16,4,12,0,2753,2084,-0.002147,0.099205,0.734873,0.0868,2.45,,
1955,16,5,11,0,2812,1970,-0.011769,0.119221,0.711860,0.0862,2.42,,
1956,16,11,5,0,2968,2209,-0.011183,0.130046,0.701575,0.0843,2.62,,
1957,16,8,8,0,2658,2126,-0.012400,0.119047,0.718187,0.0794,2.31,,
1958,16,8,8,0,2771,2269,-0.005172,0.115684,0.752721,0.1121,2.47,,
1959,16,12,4,0,2704,1874,-0.003082,0.156517,0.709446,0.0710,2.58,,
1960,16,10,6,0,2734,1962,-0.010317,0.127159,0.697426,0.0833,2.33,0.9500,20
1961,16,7,9,0,2285,1878,-0.009586,0.155021,0.706537,0.0766,1.94,,
1962,16,9,7,0,2258,1805,0.029685,0.151593,0.728317,0.0967,1.93,,
1963,16,8,8,0,2609,2282,-0.009489,0.101987,0.723087,0.0624,2.44,,
1964,16,5,11,0,2585,2071,-0.027326,0.134668,0.698766,0.0791,2.21,,
1965,16,8,8,0,2420,1745,-0.007425,0.159268,0.692874,0.0804,1.96,,
1966,16,11,5,0,2994,2577,-0.014968,0.094548,0.729009,0.0889,2.68,,
1967,16,6,10,0,2915,2411,-0.011284,0.131716,0.698940,0.1000,2.58,,
1968,16,10,6,0,2721,2053,0.000288,0.102663,0.723553,0.0940,2.32,,
1969,16,9,7,0,3002,2407,-0.004000,0.126902,0.748341,0.0843,2.71,,
1970,16,11,5,0,3147,2409,-0.009466,0.085931,0.745685,0.0943,2.85,1.0000,20
1971,16,9,7,0,2524,1973,-0.011847,0.101885,0.705283,0.0650,2.18,,
1972,16,7,9,0,2778,2296,-0.008111,0.107700,0.745025,0.0913,2.43,,
1973,16,8,8,0,2878,2261,-0.011000,0.104737,0.715103,0.0740,2.55,,
1974,16,10,6,0,3058,2123,-0.020283,0.109938,0.767025,0.0838,2.70,,
1975,16,10,6,0,2836,2066,-0.036659,0.119856,0.764059,0.0801,2.57,,
1976,16,7,9,0,2574,1781,-0.009286,0.094504,0.726837,0.0741,2.26,,
1977,16,7,9,0,3012,2196,-0.014955,0.118390,0.740817,0.0789,2.55,,
1978,16,9,7,0,2996,2406,-0.005782,0.135376,0.746620,0.0758,2.75,,
1979,16,7,9,0,2602,1826,-0.027813,0.154576,0.718489,0.0862,2.22,,
1980,16,10,6,0,2723,1887,-0.012915,0.110757,0.705354,0.0691,2.38,1.0000,20
1981,16,6,10,0,2711,2167,-0.009876,0.141200,0.732900,0.0719,2.41,,
1982,16,5,11,0,2725,1821,0.005665,0.108785,0.752021,0.0860,2.31,,
1983,16,9,7,0,2880,2191,-0.013021,0.154214,0.710450,0.0885,2.58,,
1984,16,2,14,0,3127,2118,-0.017001,0.106603,0.750413,0.0794,2.64,,
1985,16,9,7,0,2747,2232,-0.008747,0.124120,0.747857,0.0993,2.71,,
1986,16,9,7,0,2319,1708,-0.011852,0.134091,0.700829,0.0717,2.00,,
1987,16,5,11,0,3017,2473,-0.009766,0.137011,0.743724,0.0835,2.71,,
1988,16,7,9,0,2430,1985,-0.008800,0.129598,0.718843,0.0951,2.15,,
1989,16,6,10,0,3113,2003,-0.013260,0.145540,0.730854,0.1014,2.62,,
1990,16,10,6,0,2556,1874,-0.017525,0.149938,0.722562,0.0740,2.24,1.0000,20
1991,16,9,7,0,3075,2687,-0.012383,0.122314,0.757757,0.1067,2.76,,
1992,16,5,11,0,2880,2143,-0.005664,0.105271,0.763565,0.0766,2.59,,
1993,16,11,5,0,2716,2012,-0.011816,0.128815,0.779017,0.0860,2.30,,
1994,16,9,7,0,2517,1849,-0.002635,0.107606,0.743669,0.0954,2.24,,
1995,16,10,6,0,2561,1765,-0.008596,0.169477,0.748641,0.0908,2.23,,
1996,16,6,10,0,2754,2483,-0.008383,0.116322,0.788938,0.0974,2.61,,
1997,16,10,6,0,3066,2355,-0.004575,0.130519,0.767188,0.1015,2.77,,
1998,16,7,9,0,3019,2017,-0.010020,0.116628,0.749351,0.0843,2.65,,
1999,16,8,8,0,2650,1866,-0.004629,0.138906,0.698800,0.0748,2.26,,
2000,16,8,8,0,2766,2073,-0.027849,0.130540,0.709720,0.0770,2.49,1.0000,20
2001,16,7,9,0,2791,2256,-0.010765,0.108123,0.716437,0.0875,2.47,,
2002,16,8,8,0,2761,2245,-0.009022,0.128772,0.763863,0.0890,2.47,,
2003,16,10,6,0,3027,2292,-0.008016,0.094505,0.752353,0.0730,2.70,,
2004,16,7,9,0,2750,2296,-0.010169,0.118428,0.762901,0.0790,2.55,,
2005,16,6,10,0,3158,2316,-0.019677,0.110031,0.728970,0.0922,2.74,,
2006,16,10,6,0,2968,2168,-0.010952,0.132966,0.725313,0.0855,2.68,,
2007,16,8,8,0,2542,1938,-0.012664,0.114300,0.728569,0.0890,2.22,,
2008,16,11,5,0,2652,2050,-0.037901,0.154275,0.741471,0.0719,2.33,,
2009,16,8,8,0,2459,1893,-0.011805,0.148757,0.711132,0.0811,2.14,,
2010,16,9,7,0,2676,2104,-0.010111,0.141087,0.734823,0.0881,2.45,1.0000,20
2011,16,10,6,0,2911,2318,-0.036986,0.125482,0.740442,0.0848,2.66,,
2012,16,8,8,0,2849,2085,0.010479,0.097397,0.683145,0.0793,2.45,,
2013,16,9,7,0,2970,2381,-0.012178,0.107442,0.729897,0.0859,2.57,,
2014,16,11,5,0,2822,1907,-0.012589,0.132899,0.749789,0.0988,2.38,,
2015,16,12,4,0,2969,2118,-0.015263,0.118191,0.752240,0.0851,2.64,,
2016,16,8,8,0,2775,2110,-0.004566,0.116669,0.747719,0.1004,2.50,,
2017,16,7,9,0,2951,2502,-0.005680,0.083327,0.739634,0.0773,2.82,,
2018,16,7,9,0,3012,2415,-0.002094,0.126429,0.732036,0.0881,2.58,,
2019,16,10,6,0,2833,2066,-0.002374,0.137520,0.739347,0.0834,2.46,,
2020,16,13,3,0,2836,2189,-0.010999,0.124902,0.747605,0.0855,2.61,1.0000,20
2021,16,4,12,0,2862,1996,-0.010331,0.144210,0.706375,0.0702,2.60,,
2022,16,10,6,0,2823,2294,-0.009346,0.141403,0.743466,0.0733,2.68,,
2023,16,8,8,0,2924,2146,-0.004412,0.128371,0.759591,0.0872,2.55,,
2024,16,9,7,0,2869,2376,-0.013979,0.107829,0.732724,0.0931,2.56,,
2025,16,11,5,0,2891,2258,-0.011712,0.125113,0.736201,0.0932,2.46,,
2026,16,10,6,0,2714,1941,-0.016531,0.127134,0.753493,0.0966,2.42,,
2027,16,6,10,0,2712,2088,-0.008268,0.116298,0.758427,0.0715,2.48,,
2028,16,7,9,0,2719,2356,-0.008619,0.129368,0.733160,0.0786,2.38,,
2029,16,8,8,0,2455,1808,-0.003025,0.140092,0.716814,0.0749,2.17,,
2030,16,5,11,0,2670,2113,-0.007216,0.128392,0.766832,0.0956,2.29,1.0000,20
2031,16,11,5,0,2707,2084,0.003427,0.139902,0.765759,0.0928,2.34,,
2032,16,12,4,0,2801,1863,-0.007895,0.143937,0.715814,0.0907,2.38,,
2033,16,10,6,0,2770,1860,-0.012696,0.106786,0.782200,0.0753,2.42,,
2034,16,7,9,0,3069,2534,-0.011485,0.147457,0.744785,0.0702,2.99,,
2035,16,11,5,0,2624,2077,-0.009237,0.124296,0.737740,0.0958,2.31,,
2036,16,7,9,0,2587,1669,-0.017833,0.102724,0.760240,0.0756,2.14,,
2037,16,9,7,0,2701,2106,-0.016144,0.123356,0.738190,0.0874,2.41,,
2038,16,3,13,0,2509,1820,0.009446,0.105694,0.743326,0.0777,2.14,,
2039,16,11,5,0,2819,1945,-0.015354,0.145209,0.767727,0.0935,2.46,,
2040,16,7,9,0,2565,1849,-0.008953,0.111158,0.719359,0.0716,2.23,1.0000,20
2041,16,10,6,0,2925,2514,-0.006413,0.149744,0.772462,0.0841,2.57,,
2042,16,9,7,0,2792,2125,-0.017009,0.100827,0.754463,0.0740,2.45,,
2043,16,9,7,0,2607,2053,0.010933,0.119816,0.736766,0.0886,2.33,,
2044,16,8,8,0,2909,2127,-0.000134,0.118413,0.749470,0.0630,2.57,,
2045,16,10,6,0,2702,2097,-0.015091,0.132482,0.733679,0.0916,2.35,,
2046,16,10,6,0,2964,2429,-0.007717,0.094822,0.748933,0.0936,2.78,,
2047,16,7,9,0,2888,2208,-0.008728,0.120150,0.716739,0.0638,2.51,,
2048,16,7,9,0,2898,2083,-0.020272,0.126543,0.782333,0.0827,2.45,,
2049,16,10,6,0,2610,1786,-0.006645,0.163002,0.748901,0.0626,2.27,,
2050,16,6,10,0,2776,1868,-0.013550,0.119865,0.748777,0.0798,2.31,1.0000,20
2051,16,9,7,0,2547,1587,0.007752,0.123167,0.743792,0.0629,2.12,,
2052,16,9,7,0,2851,1993,-0.010955,0.101982,0.738970,0.0823,2.45,,
2053,16,6,10,0,2802,2250,-0.010428,0.109464,0.723214,0.0729,2.50,,
2054,16,6,10,0,2950,2252,-0.010207,0.119354,0.738645,0.0870,2.59,,
2055,16,6,10,0,2590,1814,-0.030913,0.114461,0.709485,0.0716,2.20,,
2056,16,8,8,0,2767,2311,-0.000703,0.137539,0.743822,0.0826,2.42,,
2057,16,6,10,0,2930,2185,-0.011859,0.098402,0.701895,0.0783,2.58,,
2058,16,9,7,0,2962,2201,-0.010912,0.104128,0.758652,0.0967,2.62,,
2059,16,10,6,0,2619,1829,-0.008449,0.123153,0.704037,0.0642,2.22,,
2060,16,11,5,0,2838,1939,-0.009053,0.103212,0.743956,0.0955,2.63,0.9500,20
2061,16,9,7,0,2797,2296,-0.009161,0.113499,0.732647,0.0847,2.53,,
2062,16,5,11,0,2819,2116,-0.008323,0.106340,0.769212,0.0627,2.47,,
2063,16,9,7,0,2787,2030,-0.009131,0.126876,0.732476,0.0623,2.45,,
2064,16,10,6,0,3030,2390,-0.005303,0.117070,0.710598,0.0700,2.68,,
2065,16,7,9,0,3032,2371,-0.016439,0.111254,0.770222,0.0992,2.67,,
2066,16,7,9,0,2934,2241,-0.009172,0.148501,0.734806,0.0862,2.60,,
2067,16,12,4,0,2968,2285,-0.009874,0.119428,0.752117,0.0728,2.60,,
2068,16,8,8,0,2719,2349,-0.014172,0.114154,0.740456,0.0762,2.39,,
2069,16,8,8,0,2712,1828,-0.004437,0.132150,0.742616,0.0810,2.32,,
2070,16,10,6,0,2639,1819,0.004823,0.144925,0.708573,0.0787,2.22,0.9500,20
2071,16,7,9,0,2595,2028,-0.011428,0.120321,0.754542,0.0872,2.22,,
2072,16,6,10,0,2769,2030,-0.011262,0.089283,0.704735,0.0870,2.38,,
2073,16,8,8,0,2660,1945,-0.007471,0.132714,0.687359,0.0779,2.31,,
2074,16,6,10,0,3065,2213,-0.010745,0.140012,0.726664,0.0780,2.77,,
2075,16,9,7,0,2888,2240,-0.009433,0.129957,0.728093,0.0793,2.69,,
2076,16,7,9,0,2934,2503,-0.010206,0.087146,0.743463,0.0843,2.59,,
2077,16,6,10,0,2793,2223,-0.014138,0.134172,0.721085,0.0805,2.42,,
2078,16,4,12,0,2894,2472,-0.011348,0.080443,0.748142,0.0913,2.68,,
2079,16,11,5,0,3299,2265,-0.007196,0.103632,0.760486,0.0890,2.90,,
2080,16,10,6,0,3109,2270,-0.008833,0.096146,0.752259,0.0881,2.69,1.0000,20
2081,16,9,7,0,2822,2263,-0.009774,0.099188,0.743663,0.0635,2.57,,
2082,16,7,9,0,2788,2051,-0.075781,0.111072,0.747898,0.1193,2.44,,
2083,16,6,10,0,2835,2351,-0.017404,0.121940,0.807462,0.0801,2.54,,
2084,16,7,9,0,2687,1945,-0.011024,0.140961,0.747884,0.0723,2.31,,
2085,16,7,9,0,2653,2201,-0.010569,0.139118,0.746770,0.0629,2.57,,
2086,16,10,6,0,3153,2473,-0.010241,0.114712,0.789923,0.0781,2.85,,
2087,16,8,8,0,2657,2180,-0.016119,0.099602,0.763920,0.1179,2.37,,
2088,16,6,10,0,3188,2288,-0.009005,0.126574,0.778121,0.0722,2.89,,
2089,16,9,7,0,2794,2179,-0.007300,0.134360,0.773498,0.0851,2.56,,
2090,16,9,7,0,3020,2517,-0.013186,0.115107,0.759862,0.0810,2.68,1.0000,20
2091,16,7,9,0,3275,2317,-0.010516,0.111725,0.793213,0.0789,2.85,,
2092,16,10,6,0,3093,2245,-0.009164,0.108841,0.782386,0.0911,2.73,,
2093,16,7,9,0,2888,2150,-0.007899,0.133787,0.771484,0.0735,2.50,,
2094,16,5,11,0,3023,2340,-0.010481,0.101040,0.782159,0.0738,2.75,,
2095,16,9,7,0,3092,2119,-0.008929,0.081261,0.767014,0.0680,2.69,,
2096,16,8,8,0,2736,1897,-0.008339,0.116099,0.748355,0.0928,2.56,,
2097,16,7,9,0,2933,2470,-0.010181,0.134345,0.760538,0.0786,2.59,,
2098,16,8,8,0,2645,1972,-0.008820,0.138142,0.734571,0.0684,2.27,,
2099,16,8,8,0,2870,1571,-0.004885,0.110633,0.761205,0.0985,2.37,,
2100,16,8,8,0,2665,1931,-0.012018,0.102501,0.754396,0.0842,2.31,1.0000,20
2101,16,9,7,0,3053,2375,-0.006719,0.122312,0.765918,0.0972,2.68,,
2102,16,8,8,0,2326,1697,-0.018794,0.156960,0.779486,0.0990,1.98,,
2103,16,8,8,0,2889,2187,-0.010147,0.115746,0.787241,0.0924,2.62,,
2104,16,11,5,0,2971,2510,-0.010786,0.128901,0.779451,0.0790,2.61,,
2105,16,11,5,0,2661,2212,-0.012949,0.123796,0.767740,0.0922,2.35,,
2106,16,8,8,0,2875,2048,-0.010321,0.105990,0.804662,0.0785,2.52,,
2107,16,8,8,0,2708,1952,-0.012052,0.109599,0.751943,0.0635,2.32,,
2108,16,8,8,0,2457,1792,-0.010229,0.153730,0.774126,0.0694,2.05,,
2109,16,4,12,0,2804,1822,0.002762,0.099347,0.827788,0.0839,2.54,,
2110,16,9,7,0,2401,1745,-0.009998,0.151940,0.833310,0.0723,2.11,0.9000,20
2111,16,5,11,0,2770,2126,-0.009661,0.151762,0.808459,0.0759,2.39,,
2112,16,8,8,0,2868,2390,-0.015257,0.117406,0.812152,0.0800,2.67,,
2113,16,5,11,0,2871,2172,-0.009887,0.128438,0.818590,0.0939,2.46,,
2114,16,7,9,0,2819,2132,-0.008130,0.095475,0.825390,0.0883,2.62,,
2115,16,9,7,0,2870,1949,-0.008588,0.120121,0.791291,0.0827,2.48,,
2116,16,7,9,0,3094,2115,-0.010821,0.124069,0.803124,0.0994,2.73,,
2117,16,8,8,0,2741,2178,-0.015875,0.104557,0.802595,0.1137,2.48,,
2118,16,8,8,0,2788,2187,-0.014067,0.131460,0.817895,0.0912,2.50,,
2119,16,9,7,0,2939,2478,-0.009135,0.114383,0.820283,0.1105,2.64,,
2120,16,12,4,0,2526,1971,-0.013979,0.119000,0.769662,0.0895,2.24,1.0000,20
2121,16,13,3,0,2685,2279,-0.008674,0.141134,0.783002,0.0826,2.50,,
2122,16,9,7,0,2909,2197,-0.012772,0.102605,0.800686,0.0914,2.60,,
2123,16,9,7,0,3078,2275,-0.009923,0.120746,0.826839,0.0941,2.76,,
2124,16,10,6,0,2565,2181,-0.006371,0.132483,0.782494,0.0606,2.23,,
2125,16,8,8,0,3006,2194,-0.009290,0.147918,0.806681,0.0637,2.68,,
2126,16,10,6,0,2967,2174,-0.005757,0.133916,0.810841,0.0677,2.62,,
2127,16,13,3,0,3249,2905,-0.009646,0.097177,0.787098,0.0993,3.15,,
2128,16,8,8,0,2872,2210,-0.012886,0.089686,0.815604,0.0833,2.65,,
2129,16,7,9,0,2960,2206,-0.003654,0.135456,0.765395,0.0695,2.60,,
2130,16,8,8,0,3186,2407,-0.014844,0.115217,0.784453,0.0896,2.80,1.0000,20
2131,16,5,11,0,2907,2084,-0.017807,0.140583,0.777398,0.0896,2.61,,
2132,16,9,7,0,2566,1759,-0.010457,0.145171,0.763109,0.0750,2.11,,
2133,16,11,5,0,2897,1985,-0.010059,0.130380,0.797723,0.0816,2.44,,
2134,16,6,10,0,2938,2156,-0.010964,0.092421,0.778474,0.0946,2.72,,
2135,16,6,10,0,2524,1605,-0.003006,0.129579,0.745166,0.0756,2.25,,
2136,16,11,5,0,2735,1830,-0.009021,0.097566,0.759828,0.0659,2.35,,
2137,16,7,9,0,2816,2101,-0.006782,0.099146,0.753184,0.0905,2.43,,
2138,16,5,11,0,2850,2374,-0.007063,0.105549,0.779784,0.0775,2.50,,
2139,16,10,6,0,2915,2137,-0.008793,0.136061,0.760213,0.0866,2.57,,
2140,16,8,8,0,3033,2695,-0.003015,0.134719,0.757404,0.0783,2.77,1.0000,20
2141,16,10,6,0,2848,2160,-0.007547,0.114362,0.783269,0.0852,2.61,,
2142,16,8,8,0,2989,2301,-0.010827,0.137627,0.773051,0.0872,2.76,,
2143,16,8,8,0,2391,1630,-0.013106,0.154131,0.727340,0.0723,2.22,,
2144,16,7,9,0,3076,2612,-0.005800,0.138005,0.800493,0.0772,2.78,,
2145,16,9,7,0,2970,2460,-0.010095,0.124765,0.761711,0.0852,2.60,,
2146,16,6,10,0,2505,2065,-0.019089,0.138078,0.753394,0.0834,2.18,,
2147,16,7,9,0,2742,1557,-0.016360,0.154094,0.776183,0.0805,2.28,,
2148,16,6,10,0,3095,2139,-0.014476,0.119053,0.779213,0.0832,2.64,,
2149,16,9,7,0,2693,2101,0.007666,0.099772,0.729121,0.0663,2.42,,
2150,16,4,12,0,3177,2505,-0.009216,0.150868,0.789741,0.0744,2.82,1.0000,20
2151,16,9,7,0,2848,2189,-0.009460,0.132327,0.745782,0.0905,2.49,,
2152,16,6,10,0,2832,2290,-0.005812,0.110092,0.708338,0.0791,2.47,,
2153,16,10,6,0,2756,2192,-0.008515,0.132279,0.742518,0.0904,2.39,,
2154,16,11,5,0,2749,2135,-0.013460,0.092546,0.779792,0.0854,2.40,,
2155,16,6,10,0,3262,2448,-0.008128,0.090776,0.755678,0.0851,2.98,,
2156,16,6,10,0,2900,2093,-0.003835,0.133256,0.745709,0.0835,2.43,,
2157,16,8,8,0,2888,2099,-0.003277,0.102329,0.778683,0.0820,2.46,,
2158,16,7,9,0,2855,2475,-0.008424,0.130678,0.746608,0.0728,2.75,,
2159,16,9,7,0,2610,1993,-0.013035,0.125547,0.758962,0.0775,2.38,,
2160,16,9,7,0,3081,2486,-0.010038,0.115274,0.769521,0.0895,2.78,1.0000,20
2161,16,10,6,0,2821,2226,-0.011828,0.112431,0.760340,0.0965,2.54,,
2162,16,8,8,0,2802,1673,-0.004523,0.137614,0.750406,0.0584,2.40,,
2163,16,7,9,0,2853,1971,-0.009893,0.101581,0.737666,0.0580,2.54,,
2164,16,6,10,0,2946,2520,-0.007766,0.104919,0.761957,0.0834,2.68,,
2165,16,5,11,0,3026,2197,-0.007644,0.114771,0.777116,0.0828,2.58,,
2166,16,6,10,0,2734,2093,-0.017561,0.113221,0.745760,0.0853,2.36,,
2167,16,12,4,0,2661,2149,-0.006544,0.109353,0.714898,0.1019,2.38,,
2168,16,6,10,0,2749,1945,-0.004223,0.116944,0.749185,0.0728,2.41,,
2169,16,10,6,0,2899,2533,-0.007819,0.139248,0.759366,0.0851,2.92,,
2170,16,9,7,0,2811,2135,-0.000088,0.082740,0.752993,0.0779,2.83,1.0000,20
2171,16,7,9,0,2787,2199,-0.004910,0.147283,0.761408,0.0772,2.65,,
2172,16,9,7,0,2965,2295,-0.006873,0.105238,0.729119,0.0610,2.87,,
2173,16,8,8,0,2594,1698,-0.010081,0.104220,0.755038,0.0746,2.43,,
2174,16,5,11,0,2952,2153,-0.007984,0.121843,0.759654,0.0813,2.74,,
2175,16,7,9,0,2448,1874,-0.019009,0.137952,0.713708,0.0732,2.28,,
2176,16,9,7,0,3087,2003,-0.010095,0.104117,0.726145,0.0790,2.71,,
2177,16,6,10,0,2839,2326,-0.024674,0.100413,0.772621,0.1128,2.71,,
2178,16,8,8,0,2575,1817,-0.009021,0.106268,0.748606,0.0761,2.39,,
2179,16,8,8,0,2891,1771,-0.011417,0.140868,0.754020,0.0579,2.55,,
2180,16,12,4,0,2288,1771,-0.010626,0.118599,0.726749,0.0837,2.10,0.9500,20
2181,16,8,8,0,2907,2112,-0.010983,0.126876,0.735575,0.0966,2.63,,
2182,16,11,5,0,2634,2045,-0.009801,0.125664,0.739377,0.0704,2.49,,
2183,16,6,10,0,2787,1980,-0.010236,0.123889,0.743132,0.0793,2.78,,
2184,16,5,11,0,2767,2137,-0.008038,0.149334,0.736834,0.0716,2.60,,
2185,16,10,6,0,2783,2013,-0.010302,0.118720,0.753056,0.0904,2.55,,
2186,16,10,6,0,2644,1966,-0.011178,0.101041,0.796579,0.0720,2.35,,
2187,16,9,7,0,2681,1819,-0.019634,0.144460,0.754094,0.0857,2.29,,
