iter,episodes,decisions,samples,score_mean,score_first,score_second,itchy_rate,part_bench_drakloak,part_phantom_dive_ready,part_phantom_dive_ready_next,part_itchy_pollen,part_hand_size,pi_loss,v_loss,entropy,clip_frac,time_s
293,16,424,214,16.15625,16.225,16.0875,0.53125,6.0,0.0,0.0,3.71875,4.1625,-0.0017728968414643849,0.025807494297623634,0.5036928852399191,0.0,4.083000183105469
294,16,469,259,13.965625000000001,12.043750000000001,15.887500000000001,0.34375,6.0,0.0,0.125,2.40625,4.05,0.05548997626950344,0.059623391988376774,0.3876709869752328,0.001953125,4.378997325897217
295,16,510,283,13.284375,12.18125,14.387500000000001,0.1875,6.25,0.1875,0.125,1.3125,3.740625,-0.022274022301038105,0.06716770678758621,0.5702673395474752,0.00390625,4.785000801086426
296,16,432,201,15.684375000000001,12.7875,18.58125,0.4375,5.6875,0.1875,0.125,3.0625,4.246875,-0.0005073523573312736,0.04759098341067632,0.5565624435742696,0.0,4.575451374053955
297,16,421,194,14.996875000000001,16.28125,13.7125,0.46875,4.9375,0.1875,0.0,3.28125,3.9656249999999997,-0.00011892334637305287,0.02511175659795602,0.5293433666229248,0.0,4.330899953842163
298,16,493,269,13.934375000000001,14.25625,13.6125,0.25,6.25,0.1875,0.0,1.75,3.9656249999999993,0.173837480135262,0.03729352634400129,0.5754283368587494,0.001953125,4.262536525726318
299,16,474,241,17.215625,15.6,18.83125,0.375,6.9375,0.375,0.125,2.625,4.1625,-0.0010794231001183263,0.055124979466199875,0.5585299134254456,0.0,4.647368669509888
300,16,404,191,14.096875,12.9875,15.20625,0.3125,5.3125,0.1875,0.25,2.1875,3.9374999999999996,-0.002290505247051063,0.04658465708295504,0.5749959349632263,0.0,5.038478136062622
301,16,560,300,15.231250000000001,17.9375,12.525,0.25,7.9375,0.1875,0.0,1.75,4.021875,0.009731393152227005,0.04646608419716358,0.5942608813444773,0.016690341134866078,5.017890691757202
302,16,453,225,14.24375,16.41875,12.06875,0.3125,6.25,0.0,0.125,2.1875,3.9374999999999996,-0.002338893279364503,0.046115643034378685,0.5708745718002319,0.0014814815173546474,4.199997186660767
303,16,412,221,11.709375,9.5,13.918750000000001,0.25,3.1875,0.1875,0.25,1.75,3.99375,-0.002700802321555488,0.04910689468185107,0.5229560534159342,0.001508295691261689,3.4239983558654785
304,16,457,255,15.200000000000001,15.7375,14.6625,0.34375,6.6875,0.0,0.0,2.40625,4.21875,0.00031002891771914065,0.038683886329332985,0.5884426434834799,0.001307189619789521,3.7069993019104004
305,16,445,194,14.71875,15.99375,13.44375,0.375,5.6875,0.0,0.0,2.625,4.1343749999999995,-0.0018694982079860978,0.04732652629415194,0.5566047628720602,0.0,5.524998426437378
306,16,451,226,15.731250000000001,16.975,14.4875,0.375,6.875,0.0,0.125,2.625,3.9093749999999994,-3.974187922040073e-05,0.0555832547446092,0.5341310898462931,0.0,4.203222751617432
307,16,471,281,16.75,16.50625,16.99375,0.3125,8.25,0.0,0.25,2.1875,4.1625,0.08008760105197628,0.03942812761912743,0.5191087822119395,0.0006510416666666666,3.334346294403076
308,16,475,262,14.7875,15.475,14.1,0.28125,7.25,0.375,0.5,1.96875,3.909375,-0.10987501700098316,0.06598886412878831,0.5649462391932806,0.0013020833333333333,4.02133584022522
309,16,448,206,13.984375,13.99375,13.975,0.28125,5.0625,0.0,0.125,1.96875,3.853125000000001,0.00023882742977073454,0.027509546528259914,0.5747487942377726,0.0,5.440462350845337
310,16,392,192,13.571875,15.24375,11.9,0.375,4.25,0.1875,0.0,2.625,4.190624999999999,-0.0008374263998121023,0.04802646487951279,0.5244272351264954,0.0,3.995288610458374
311,16,443,236,15.50625,17.46875,13.543750000000001,0.3125,6.75,0.0,0.375,2.1875,4.303125,-0.0013217939784766486,0.051083773374557495,0.6153988043467203,0.0,4.611446142196655
312,16,502,271,14.503125,14.85625,14.15,0.25,7.25,0.0,0.0,1.75,4.303125,0.006974443327635527,0.03823078703135252,0.5500877996285757,0.018272570023934048,4.951831817626953
313,16,426,202,14.65625,15.175,14.1375,0.34375,5.625,0.1875,0.0,2.40625,4.2749999999999995,-0.0016642026949010476,0.053746942430734634,0.6236818432807922,0.0,4.243501424789429
314,16,484,272,16.5625,17.31875,15.80625,0.40625,7.1875,0.1875,0.125,2.84375,3.965625,0.042867878917604685,0.05143272317945957,0.5842052201430002,0.015625,4.752506256103516
315,16,509,272,15.05625,14.4625,15.65,0.3125,6.75,0.0,0.125,2.1875,3.99375,0.08504656453927358,0.04204473985979954,0.5840976337591807,0.033854166666666664,4.418999433517456
316,16,404,191,14.96875,12.84375,17.09375,0.375,5.625,0.0,0.125,2.625,4.106249999999999,-0.0021883766040898442,0.04644795383016268,0.5776875019073486,0.0,3.9860010147094727
317,16,514,279,16.04375,14.68125,17.40625,0.28125,8.0,0.0,0.125,1.96875,3.7968749999999996,-0.030030899525930483,0.03231201755503813,0.5390459646781286,0.007897418613235155,5.53000020980835
318,16,553,304,13.921875,12.0125,15.83125,0.21875,7.875,0.0,0.125,1.53125,3.7968749999999996,-0.028307868322978418,0.05866965465247631,0.5338372141122818,0.001953125,4.747998476028442
319,16,430,212,16.556250000000002,18.4125,14.700000000000001,0.4375,6.375,0.0,0.0,3.0625,4.3875,-0.0017422828098479688,0.0333460196852684,0.5441997448603312,0.0,3.889998435974121
320,16,441,231,14.353125,14.2125,14.49375,0.34375,6.3125,0.0,0.25,2.40625,4.21875,-0.0031181881654459196,0.033712394535541534,0.5207898418108622,0.0014430014416575432,4.540382385253906
321,16,446,220,15.775,17.16875,14.38125,0.4375,6.75,0.0,0.0,3.0625,4.021875,-0.0016038779536205656,0.05156926686565081,0.5759478410085043,0.007575757801532745,4.750563859939575
322,16,438,221,14.275,14.53125,14.01875,0.34375,5.6875,0.1875,0.0,2.40625,4.078125,-0.000594570284638607,0.0483344259361426,0.5637681285540262,0.0,4.044369459152222
323,16,451,224,14.8625,13.96875,15.75625,0.3125,6.3125,0.0,0.125,2.1875,4.275,-0.0010057948224826418,0.0693747028708458,0.5428150494893392,0.0,4.34442663192749
324,16,446,242,14.953125,14.700000000000001,15.20625,0.375,6.5625,0.0,0.125,2.625,4.190625,-0.0026835422692229236,0.05176313469807307,0.5663273533185323,0.0013774104105929534,4.0834643840789795
325,16,436,229,16.346875,15.85,16.84375,0.375,7.5,0.0,0.0,2.625,4.303125,3.1820027026470875e-05,0.02851523148516814,0.5548756917317709,0.0,3.892343759536743
326,16,449,249,15.153125000000001,15.825000000000001,14.481250000000001,0.3125,6.625,0.0,0.0,2.1875,4.190625,-0.00027544783335287093,0.044168513268232346,0.5873675147692362,0.0,4.541536092758179
327,16,452,249,14.24375,12.93125,15.55625,0.3125,6.1875,0.0,0.0,2.1875,4.1343749999999995,-0.0031081444239105713,0.023420925562580425,0.5559213956197103,0.0,3.983314275741577
328,16,412,206,12.903125,12.79375,13.012500000000001,0.25,5.0625,0.0,0.0,1.75,3.909375,-0.0005877746951398569,0.026816813896099728,0.5067554116249084,0.0016181229924162228,3.6292989253997803
329,16,512,272,12.6375,11.325,13.950000000000001,0.15625,6.375,0.5625,0.125,1.09375,4.1343749999999995,0.08110415718207757,0.05306521927316984,0.5283637344837189,0.0013020833333333333,4.383015155792236
330,16,434,224,15.509375,15.68125,15.3375,0.375,5.5625,0.0,0.0,2.625,4.05,-0.002126444236463835,0.03322421262661616,0.6092087825139364,0.0,3.987443208694458
331,16,413,210,13.63125,12.7375,14.525,0.21875,5.25,0.0,0.125,1.53125,4.387499999999999,-0.0030078776158570055,0.03289921581745148,0.5761863787968954,0.0,3.8452179431915283
332,16,362,159,14.6875,13.725,15.65,0.4375,4.6875,0.0,0.125,3.0625,4.4156249999999995,-0.00012010598149577352,0.05026117339730263,0.5917685627937317,0.0,3.859835624694824
333,16,539,304,14.625,17.79375,11.45625,0.1875,7.3125,0.0,0.125,1.3125,4.021875,0.006765581977864106,0.03827374707907438,0.5903328061103821,0.023654514302810032,5.099483966827393
334,16,447,211,14.26875,13.512500000000001,15.025,0.375,5.0625,0.0,0.25,2.625,4.1625,0.0006183559273805391,0.027783188968896866,0.5886164704958597,0.0,4.008002519607544
335,16,471,240,14.33125,13.9375,14.725,0.21875,5.875,0.0,0.125,1.53125,3.7968749999999996,-0.0005785041443434243,0.0448257252573967,0.5711360375086466,0.0,4.770989894866943
336,16,479,252,17.025,17.7875,16.2625,0.3125,8.1875,0.0,0.125,2.1875,4.134375,-0.003128281142809127,0.05782328546047211,0.5692301591237386,0.0013227513991296291,5.147997856140137
337,16,468,243,13.3375,12.31875,14.356250000000001,0.21875,5.5,0.1875,0.125,1.53125,4.134375,0.0009122130164647876,0.048239462077617645,0.5727538069089254,0.0,4.186002016067505
338,16,420,195,13.24375,12.387500000000001,14.1,0.375,4.125,0.0,0.0,2.625,4.021875,-0.0018067681620645981,0.04651000847419103,0.5539450645446777,0.0,4.388996601104736
339,16,472,248,15.165625,14.55625,15.775,0.3125,7.5,0.0,0.125,2.1875,4.05,-0.0011794948149272955,0.06822046637535095,0.562563419342041,0.0013440859814484913,4.110000133514404
340,16,486,289,15.121875000000001,13.7375,16.50625,0.21875,6.9375,0.375,0.125,1.53125,3.99375,-0.020951492091019947,0.04236010524133841,0.5720042785008749,0.014658302068710327,3.6650004386901855
341,16,461,217,14.340625000000001,14.05625,14.625,0.34375,5.0,0.0,0.125,2.40625,4.21875,-0.002164430518601712,0.06491965427994728,0.6225377917289734,0.0,5.5501708984375
342,16,445,218,13.06875,13.012500000000001,13.125,0.28125,5.0,0.0,0.0,1.96875,4.078125,-0.001449685576528618,0.04407605528831482,0.6358595887819926,0.0,4.607510089874268
343,16,493,264,14.175,13.5375,14.8125,0.25,6.875,0.1875,0.125,1.75,3.9937500000000004,-0.011815600252399841,0.05071129960318407,0.5454444140195847,0.0026041666666666665,4.607451677322388
344,16,434,230,14.021875,13.83125,14.2125,0.25,5.25,0.1875,0.25,1.75,4.078125,-0.0015928953933273722,0.03460710744063059,0.6083305279413859,0.0014492752961814404,3.277254104614258
345,16,377,167,13.375,13.887500000000001,12.8625,0.4375,4.625,0.0,0.0,3.0625,4.33125,-0.0005339836292665249,0.037950308372577034,0.5138453046480814,0.001996008058389028,4.154000282287598
346,16,505,296,13.684375000000001,15.14375,12.225,0.21875,7.125,0.0,0.0,1.53125,3.9375,-0.012603275788327059,0.02249866786102454,0.5622654606898626,0.019921875248352688,4.9795122146606445
347,16,436,233,13.887500000000001,11.8125,15.9625,0.3125,5.0625,0.0,0.0,2.1875,4.10625,-0.0023371078715506144,0.04616073767344157,0.5788914163907369,0.0,4.3480000495910645
348,16,416,217,14.546875,16.925,12.16875,0.34375,5.5625,0.0,0.0,2.40625,4.190625,-0.002985496490982046,0.0480866568783919,0.5430177847544352,0.006144393235445023,3.9579992294311523
349,16,460,233,14.478125,13.262500000000001,15.69375,0.3125,6.5625,0.1875,0.25,2.1875,4.05,-0.001846137444271534,0.034318010012308754,0.5516659021377563,0.008583690971136093,4.777559757232666
350,16,436,239,14.665625,15.45625,13.875,0.3125,6.0625,0.0,0.0,2.1875,4.21875,-0.00014279478434087167,0.03288536642988523,0.5710640152295431,0.0,4.181999444961548
351,16,417,198,14.359375,13.6,15.11875,0.40625,4.4375,0.0,0.0,2.84375,4.21875,-0.0005428161822796559,0.027611554910739262,0.5354423324267069,0.0,4.503849506378174
352,16,448,238,13.390625,15.9125,10.86875,0.28125,5.6875,0.0,0.0,1.96875,4.1625,-0.003123300712221703,0.03679476802547773,0.574681560198466,0.0014005602958301704,4.131258010864258
353,16,467,261,14.43125,14.5625,14.3,0.25,7.375,0.0,0.0,1.75,4.275,0.2927213426058491,0.053306808695197105,0.618158608675003,0.010416666666666666,4.143568754196167
354,16,468,251,14.103125,16.58125,11.625,0.28125,7.125,0.0,0.0,1.96875,4.078125,-0.0026827674766612595,0.04300294816493988,0.5798263549804688,0.0026560425758361816,4.826412200927734
355,16,460,250,14.234375,14.0875,14.38125,0.3125,6.125,0.0,0.125,2.1875,4.246874999999999,-0.0014009195867300168,0.024498236055175465,0.5344032446543375,0.0026666667933265367,4.216358184814453
356,16,469,241,13.065625,15.00625,11.125,0.15625,5.9375,0.0,0.0,1.09375,4.078125,-0.003495644157131513,0.027608957141637802,0.5708126028378805,0.004149377656479676,4.647472620010376
357,16,442,214,13.29375,11.46875,15.11875,0.21875,5.75,0.1875,0.0,1.53125,4.21875,0.00012036573089702074,0.045096038530270256,0.5685107111930847,0.0015576323494315147,4.700321435928345
358,16,442,233,12.396875,12.75,12.043750000000001,0.21875,5.625,0.0,0.125,1.53125,4.106249999999999,-0.0006147487328777382,0.032007416089375816,0.6389089226722717,0.0,4.5994367599487305
359,16,462,240,13.271875,14.3125,12.23125,0.3125,4.375,0.0,0.0,2.1875,4.10625,-0.0002810686753136338,0.02897985652089119,0.5705798268318176,0.0,5.132551670074463
360,16,430,203,14.334375,15.90625,12.7625,0.28125,6.125,0.1875,0.0,1.96875,4.21875,-0.0016762353995988615,0.0467919297516346,0.5107163786888123,0.0,4.508457660675049
361,16,506,291,13.50625,12.65625,14.356250000000001,0.09375,7.125,0.1875,0.25,0.65625,3.937499999999999,-0.035298243475457035,0.04067980529119571,0.548466314872106,0.016034226243694622,4.7420854568481445
362,16,452,252,13.865625,12.85,14.88125,0.25,6.4375,0.1875,0.125,1.75,4.021875,-0.003137123869564403,0.0683891698718071,0.566783090432485,0.0,4.275698900222778
363,16,458,246,14.18125,16.58125,11.78125,0.28125,6.125,0.0,0.0,1.96875,4.106249999999999,-0.002276856517848221,0.043688965340455375,0.5489665468533834,0.002710026999314626,4.298376798629761
364,16,431,234,15.228125,13.7375,16.71875,0.34375,6.375,0.1875,0.25,2.40625,4.1625,-0.0006897007751997345,0.043075247357288994,0.5466006199518839,0.0014245014948149521,3.562304735183716
365,16,478,255,13.909375,16.431250000000002,11.3875,0.3125,5.25,0.0,0.25,2.1875,4.246875,-0.000969095981460851,0.02962927334010601,0.6049852768580118,0.002614379239579042,4.225653409957886
366,16,508,311,12.778125,13.28125,12.275,0.15625,6.375,0.1875,0.0,1.09375,3.9656249999999997,0.031487176505227886,0.03810752307375272,0.5723882615566254,0.01234611744681994,3.8933396339416504
367,16,397,194,13.753125,14.40625,13.1,0.375,5.0,0.0,0.0,2.625,4.1625,-0.0021467642879426188,0.026915567616621654,0.5208289821942648,0.0,3.783210277557373
368,16,439,233,16.3375,17.10625,15.56875,0.4375,6.6875,0.0,0.25,3.0625,3.9937500000000004,-0.0011465750867500901,0.0411965511739254,0.5640837947527567,0.0,3.9982762336730957
369,16,480,253,14.06875,11.86875,16.26875,0.3125,5.5,0.0,0.125,2.1875,4.078125,-0.000638040002283328,0.03912910198171934,0.5497755606969198,0.0,4.498998641967773
370,16,484,273,15.259375,14.46875,16.05,0.28125,7.6875,0.1875,0.0,1.96875,4.134375,0.016734291178484757,0.03865921994050344,0.5924280683199564,0.0032552083333333335,4.646000862121582
371,16,463,249,13.10625,12.55,13.6625,0.28125,4.8125,0.0,0.125,1.96875,4.106249999999999,-0.0015360048307864933,0.019266209254662197,0.5278744300206503,0.00401606410741806,3.635058879852295
372,16,488,250,13.26875,12.65625,13.88125,0.25,5.75,0.1875,0.0,1.75,4.05,-0.0010008512940255325,0.04136881108085314,0.4980202813943227,0.004000000034769376,3.959000825881958
373,16,539,295,15.634375,13.11875,18.150000000000002,0.25,8.3125,0.0,0.0,1.75,4.078125,0.01794318233927091,0.04218345880508423,0.572918434937795,0.018028846631447475,4.837996959686279
374,16,466,259,14.315625,18.1125,10.51875,0.1875,6.4375,0.1875,0.0,1.3125,4.21875,0.14231719224092862,0.027247282133127253,0.5244169682264328,0.0026041666666666665,3.829000234603882
375,16,488,263,14.78125,17.45,12.1125,0.21875,6.375,0.1875,0.25,1.53125,4.387499999999999,-0.1430138892804583,0.03200312525344392,0.5755560944477717,0.008463541666666666,4.372001647949219
376,16,463,245,14.36875,13.43125,15.30625,0.34375,5.875,0.0,0.125,2.40625,4.1343749999999995,-0.001109131806463548,0.03966940442721049,0.49390331904093426,0.0,4.507563591003418
377,16,504,293,14.46875,13.01875,15.918750000000001,0.21875,7.3125,0.0,0.125,1.53125,3.7968749999999996,-0.05508460088943442,0.02409452386200428,0.5452534854412079,0.005806587946911653,5.043173313140869
378,16,448,237,12.784375,15.1,10.46875,0.28125,5.375,0.0,0.25,1.96875,3.7687500000000007,-0.0009545405906508838,0.0447320727010568,0.5573527216911316,0.0,4.442493200302124
379,16,507,287,12.190625,14.15625,10.225,0.1875,5.25,0.1875,0.0,1.3125,3.9375,-0.019985916713873546,0.02819324377924204,0.5615881681442261,0.001953125,4.724633455276489
380,16,530,307,13.634375,14.89375,12.375,0.1875,6.75,0.0,0.25,1.3125,3.9374999999999996,0.007781600890060266,0.039387822772065796,0.5810909072558085,0.005872140638530254,5.972199201583862
381,16,429,211,12.06875,10.6875,13.45,0.28125,4.1875,0.0,0.0,1.96875,3.9656249999999997,-0.002264457648490629,0.04512646670142809,0.5340351661046346,0.0,4.625439405441284
382,16,452,246,12.981250000000001,13.34375,12.61875,0.28125,5.375,0.375,0.0,1.96875,3.965625,-0.00034176042834399567,0.024603283653656643,0.48143460353215534,0.0,4.086387395858765
383,16,450,255,14.1625,14.0125,14.3125,0.3125,5.875,0.1875,0.0,2.1875,4.1625000000000005,-0.0015294754118322373,0.04302318270007769,0.5257415374120077,0.0,4.438913822174072
384,16,443,247,12.90625,10.65625,15.15625,0.1875,6.25,0.0,0.125,1.3125,4.1625,-0.0016505608800798655,0.03140304982662201,0.4798238178094228,0.0,4.246843576431274
385,16,501,276,14.478125,16.6125,12.34375,0.25,6.125,0.0,0.0,1.75,4.049999999999999,-0.012105347278217474,0.02593213381866614,0.5228349814812342,0.01354166679084301,4.687448978424072
386,16,557,342,17.35625,17.73125,16.98125,0.25,9.1875,0.0,0.25,1.75,4.078125,-0.025744241041441757,0.025689017958939075,0.5339254140853882,0.009069161800046762,4.24941611289978
387,16,484,265,14.409375,17.15625,11.6625,0.34375,5.5625,0.0,0.125,2.40625,4.021875,-0.025183764829610784,0.02925006641695897,0.4397209361195564,0.020471643656492233,4.576542854309082
388,16,495,283,14.434375000000001,13.75,15.11875,0.1875,7.6875,0.0,0.0,1.3125,3.76875,0.019990961028573413,0.034279804676771164,0.5460238804419836,0.0,3.9574854373931885
389,16,506,286,15.2125,15.481250000000001,14.94375,0.3125,7.3125,0.0,0.125,2.1875,4.106249999999999,0.032619789242744446,0.01696107629686594,0.5771110951900482,0.007508680845300357,4.973562002182007
390,16,508,274,14.38125,15.1625,13.6,0.25,5.625,0.1875,0.0,1.75,4.078125,0.05302466110636791,0.02471595723181963,0.5789817720651627,0.0032552083333333335,4.047337532043457
391,16,441,229,14.168750000000001,14.293750000000001,14.043750000000001,0.375,5.5,0.0,0.0,2.625,3.99375,-0.002238100886702732,0.044728356103102364,0.5168241063753763,0.0014556040987372398,3.8344240188598633
392,16,452,247,16.903125,17.04375,16.7625,0.46875,6.625,0.0,0.0,3.28125,4.078125,-0.0020404224794271877,0.026552425076564152,0.5436141093571981,0.005398110797007878,4.668536901473999
393,16,454,235,13.421875,15.09375,11.75,0.28125,5.5625,0.0,0.125,1.96875,4.415625,-0.0006926167847964848,0.041352630903323494,0.4985819359620412,0.0,4.410445928573608
394,16,474,247,14.071875,13.925,14.21875,0.28125,6.25,0.0,0.0,1.96875,3.8812499999999996,-0.0013766515636805348,0.030764938642581303,0.4673309922218323,0.005398110797007878,5.102170705795288
395,16,487,265,14.328125,14.225,14.43125,0.3125,6.625,0.1875,0.125,2.1875,3.8812499999999996,0.012341495758543411,0.03910559400295218,0.4889819423357646,0.0402922456463178,5.149899005889893
396,16,452,219,16.178125,15.55625,16.8,0.4375,6.0625,0.1875,0.125,3.0625,4.190625,-0.0012817938055997475,0.06190832952658335,0.5257392128308614,0.0,4.940560817718506
397,16,431,216,13.109375,14.481250000000001,11.7375,0.25,5.25,0.0,0.125,1.75,4.190625,-0.0027732720690560875,0.048053099463383354,0.5155922770500183,0.003086419776082039,4.2964701652526855
398,16,458,233,14.778125000000001,15.375,14.18125,0.28125,6.1875,0.0,0.125,1.96875,4.21875,0.0002505277950900127,0.06760673473278682,0.5092761317888895,0.0014306151618560155,5.0980236530303955
399,16,516,304,14.25625,13.8125,14.7,0.15625,7.4375,0.0,0.25,1.09375,3.9375,-0.024465747953703005,0.04021392917881409,0.5071588506301244,0.004123263992369175,4.815335273742676
400,16,417,216,14.125,12.65625,15.59375,0.28125,5.875,0.0,0.125,1.96875,4.1625,-0.0018878364403743613,0.04670578986406326,0.45201724767684937,0.0015432098880410194,3.8010003566741943
401,16,452,219,15.903125000000001,17.5,14.30625,0.375,6.0625,0.375,0.0,2.625,4.3031250000000005,-0.00134160132799425,0.029703755552570026,0.47332797447840375,0.0015220699521402519,5.226999759674072
402,16,546,319,16.671875,16.60625,16.7375,0.1875,9.6875,0.0,0.25,1.3125,4.134375,0.008492331330974897,0.042403499906261764,0.497933492064476,0.01713376399129629,5.435088396072388
403,16,473,270,15.00625,17.4375,12.575,0.28125,7.1875,0.0,0.25,1.96875,4.21875,0.006261790171265602,0.0419782359773914,0.538158968091011,0.005859375,4.63200044631958
404,16,457,244,17.05,17.4,16.7,0.375,7.0625,0.1875,0.25,2.625,4.246875,-0.0019991130216929776,0.050684901575247444,0.5002947052319845,0.0,4.23400092124939
405,16,441,237,14.80625,12.75,16.8625,0.3125,6.125,0.0,0.125,2.1875,4.415625,-0.000581690869073892,0.0200529129554828,0.5165260632832845,0.002812939385573069,4.379364252090454
406,16,451,248,13.275,13.43125,13.11875,0.21875,5.5625,0.0,0.125,1.53125,4.190625000000001,0.0004591205406440461,0.03358513986070951,0.4959082802136739,0.0,3.8685529232025146
407,16,402,202,13.44375,16.125,10.7625,0.34375,4.875,0.1875,0.0,2.40625,4.190625000000001,-0.0015791989255866667,0.018367618943254154,0.4803895950317383,0.003300329980750879,4.117102384567261
408,16,534,303,16.00625,18.41875,13.59375,0.28125,8.375,0.1875,0.125,1.96875,3.8812499999999996,0.0593890535334746,0.03171556474020084,0.5208701093991598,0.011649490023652712,5.453227281570435
409,16,448,227,12.215625000000001,15.58125,8.85,0.28125,4.625,0.0,0.0,1.96875,4.106249999999999,-0.0015952347459136835,0.03264170388380686,0.5691645940144857,0.0044052864735325175,4.264001846313477
410,16,488,250,15.175,15.24375,15.10625,0.34375,6.8125,0.1875,0.0,2.40625,4.078125,-0.0013254022550149476,0.033920867989460625,0.5417360663414001,0.0,4.760409832000732
