iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
86,16,8,8,0,2664,1846,-0.004359,0.075414,0.841432,0.0450,0.000000,6.72,,
87,16,10,6,0,2555,2215,-0.006712,0.069313,0.836529,0.0322,0.000000,6.66,,
88,16,9,7,0,2461,1724,-0.003093,0.063000,0.789254,0.0347,0.000000,6.27,,
89,16,7,9,0,2269,1948,-0.002116,0.086549,0.791482,0.0229,0.000000,6.13,,
90,16,6,10,0,2503,2027,-0.000508,0.059810,0.773873,0.0118,0.000000,6.54,0.9000,20
91,16,7,9,0,2149,1528,-0.003277,0.090931,0.748698,0.0177,0.000000,5.25,,
92,16,8,8,0,2419,1979,-0.002490,0.094095,0.757069,0.0233,0.000000,6.36,,
93,16,9,7,0,2572,1651,-0.003333,0.049287,0.758590,0.0517,0.000000,6.38,,
94,16,9,7,0,2822,2090,-0.004255,0.070918,0.721170,0.0298,0.000000,7.37,,
95,16,8,8,0,2254,1834,-0.007217,0.079053,0.745505,0.0331,0.000000,5.99,,
96,16,10,6,0,2672,1946,-0.002256,0.075344,0.744024,0.0235,0.000000,6.94,,
97,16,7,9,0,2325,1699,-0.000369,0.060345,0.753067,0.0144,0.000000,5.98,,
98,16,8,8,0,2202,1586,-0.016480,0.076682,0.705017,0.0234,0.000000,5.54,,
99,16,8,8,0,2483,1855,0.001416,0.071942,0.802053,0.0294,0.000000,6.54,,
100,16,6,10,0,2231,1748,-0.002631,0.086067,0.767612,0.0205,0.000000,5.87,1.0000,20
