iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
177,8,1,7,0,1392,979,-0.003087,0.176687,0.637551,0.0169,0.000001,1.83,,
178,8,5,3,0,1527,1155,-0.002715,0.140707,0.628680,0.0381,0.000003,2.09,,
179,8,4,4,0,1360,728,-0.003720,0.173114,0.692202,0.0327,0.000000,1.75,,
180,8,6,2,0,1553,1171,-0.001113,0.155854,0.651658,0.0377,0.000001,2.08,0.7000,20
181,8,7,1,0,1341,722,-0.004863,0.101701,0.681633,0.0209,0.000000,1.74,,
182,8,5,3,0,1521,943,0.000912,0.217910,0.585803,0.0024,0.000000,2.05,,
183,8,5,3,0,1442,984,0.000451,0.233012,0.577187,0.0108,0.000000,1.84,,
184,8,6,2,0,1232,889,-0.003187,0.154965,0.714962,0.0084,0.000000,1.72,,
185,8,4,4,0,1408,680,-0.007236,0.191711,0.611759,0.0061,0.000001,1.89,0.8000,20
186,8,4,4,0,1371,746,-0.001728,0.129314,0.615392,0.0123,0.000002,1.84,,
187,8,3,5,0,1360,912,0.000059,0.144084,0.607543,0.0165,0.000000,1.85,,
188,8,5,3,0,1393,808,-0.000739,0.119654,0.687108,0.0309,0.000003,1.78,,
189,8,4,4,0,1315,845,-0.001613,0.248158,0.583711,0.0281,0.000001,1.70,,
190,8,5,3,0,1355,1052,0.029977,0.130737,0.637129,0.0330,0.000001,1.79,0.9000,20
191,8,2,6,0,1456,892,-0.007046,0.205305,0.581514,0.0037,0.000001,1.85,,
192,8,2,6,0,1504,874,-0.003433,0.181364,0.643094,0.0035,0.000004,1.84,,
193,8,4,4,0,1311,839,0.004792,0.200470,0.606979,0.0051,0.000002,1.86,,
194,8,4,4,0,1334,740,-0.001533,0.124869,0.680269,0.0102,0.000005,1.76,,
195,8,3,5,0,1535,982,-0.001673,0.134670,0.665174,0.0199,0.000007,2.31,0.6000,20
196,8,2,6,0,1549,907,-0.008795,0.175851,0.675500,0.0009,0.000002,1.99,,
197,8,4,4,0,1436,974,-0.002938,0.187417,0.678016,0.0286,0.000005,1.87,,
198,8,5,3,0,1412,1039,-0.027365,0.165863,0.659947,0.0289,0.000003,1.92,,
199,8,4,4,0,1377,650,-0.006262,0.237045,0.636541,0.0013,0.000001,1.69,,
200,8,7,1,0,1461,893,-0.001685,0.136148,0.670556,0.0115,0.000002,1.91,0.5000,20
201,8,4,4,0,1362,813,0.009545,0.174317,0.586859,0.0117,0.000007,1.72,,
202,8,0,8,0,1337,863,-0.009431,0.167459,0.639463,0.0096,0.000003,1.71,,
203,8,3,5,0,1495,969,-0.002118,0.179783,0.600307,0.0339,0.000001,2.10,,
204,8,2,6,0,1497,1038,0.012824,0.197547,0.660013,0.0109,0.000006,2.14,,
205,8,2,6,0,1145,753,-0.004181,0.145318,0.671038,0.0236,0.000006,1.57,0.7000,20
206,8,3,5,0,1394,916,-0.002665,0.117398,0.641181,0.0245,0.000006,1.88,,
207,8,2,6,0,1332,759,-0.000943,0.170453,0.644776,0.0018,0.000001,1.74,,
208,8,3,5,0,1298,812,0.002512,0.161817,0.619733,0.0178,0.000001,1.63,,
209,8,3,5,0,1319,798,-0.031115,0.176070,0.648058,0.0067,0.000005,1.84,,
210,8,4,4,0,1055,590,-0.016451,0.168722,0.670120,0.0126,0.000001,1.41,0.7000,20
211,8,3,5,0,1316,720,-0.003996,0.264632,0.641463,0.0094,0.000002,1.71,,
212,8,3,5,0,1307,588,-0.029503,0.190118,0.643130,0.0109,0.000002,1.80,,
213,8,3,5,0,1428,942,0.004616,0.210734,0.631086,0.0060,0.000006,1.91,,
214,8,4,4,0,1201,823,0.018508,0.131474,0.685174,0.0113,0.000005,1.57,,
215,8,3,5,0,1316,847,-0.010987,0.189133,0.714840,0.0190,0.000009,1.75,0.8000,20
216,8,2,6,0,1103,643,-0.009972,0.178873,0.676978,0.0159,0.000002,1.41,,
217,8,1,7,0,1313,841,0.002534,0.170370,0.658478,0.0063,0.000002,1.67,,
218,8,5,3,0,1333,865,-0.000840,0.133407,0.670323,0.0176,0.000003,1.74,,
219,8,2,6,0,1278,786,0.032653,0.136948,0.595113,0.0010,0.000003,1.58,,
220,8,3,5,0,1423,795,-0.034379,0.194320,0.600739,0.0272,0.000002,1.81,0.8500,20
221,8,4,4,0,1278,820,-0.009128,0.161785,0.647783,0.0081,0.000004,1.60,,
222,8,4,4,0,1232,791,-0.037823,0.151456,0.616354,0.0147,0.000001,1.58,,
223,8,2,6,0,1274,967,-0.004629,0.157615,0.605718,0.0061,0.000008,1.61,,
224,8,5,3,0,1249,705,-0.002782,0.132312,0.539974,0.0017,0.000002,1.56,,
225,8,5,3,0,1511,788,0.028411,0.133332,0.599189,0.0292,0.000004,1.84,0.7000,20
226,8,2,6,0,1386,960,-0.002497,0.182657,0.600749,0.0119,0.000002,1.82,,
227,8,3,5,0,1256,819,0.018463,0.161582,0.658572,0.0293,0.000001,1.56,,
228,8,2,6,0,1365,975,-0.003651,0.160685,0.631677,0.0201,0.000002,1.86,,
229,8,5,3,0,1346,919,-0.007184,0.150805,0.623559,0.0330,0.000002,1.68,,
230,8,5,3,0,1325,645,-0.001957,0.209437,0.633048,0.0080,0.000002,1.63,0.5000,20
231,8,4,4,0,1651,1128,-0.014453,0.166704,0.652118,0.0398,0.000005,2.13,,
232,8,4,4,0,1397,952,-0.001190,0.145465,0.660891,0.0364,0.000008,1.79,,
233,8,5,3,0,1525,1027,0.056275,0.112692,0.594140,0.0391,0.000002,1.95,,
234,8,4,4,0,1611,884,0.003646,0.195120,0.649152,0.0317,0.000001,2.00,,
235,8,6,2,0,1382,795,-0.000077,0.154961,0.652351,0.0158,0.000001,1.77,0.8000,20
236,8,4,4,0,1167,772,-0.046079,0.189249,0.616984,0.0075,0.000001,1.41,,
237,8,3,5,0,1118,744,-0.004659,0.162516,0.621450,0.0191,0.000002,1.33,,
238,8,3,5,0,1307,925,-0.001724,0.208843,0.644448,0.0125,0.000001,1.64,,
239,8,4,4,0,1476,947,-0.002573,0.163149,0.560254,0.0141,0.000003,1.95,,
240,8,4,4,0,1149,744,-0.002798,0.152836,0.646168,0.0069,0.000001,1.49,0.5000,20
241,8,4,4,0,1275,698,-0.003376,0.222128,0.553741,0.0170,0.000001,1.59,,
242,8,3,5,0,1479,1145,-0.005845,0.173593,0.594097,0.0195,0.000002,2.03,,
243,8,6,2,0,1304,938,-0.003156,0.171837,0.560432,0.0142,0.000003,1.68,,
244,8,4,4,0,1163,839,0.012677,0.193957,0.552810,0.0335,0.000005,1.48,,
245,8,5,3,0,1403,917,0.006793,0.131977,0.587473,0.0235,0.000002,1.73,0.7000,20
246,8,2,6,0,1401,1040,-0.023321,0.143271,0.566469,0.0372,0.000005,1.72,,
247,8,4,4,0,1121,719,-0.005639,0.142732,0.561633,0.0144,0.000000,1.36,,
248,8,6,2,0,1411,992,-0.001786,0.164677,0.558486,0.0037,0.000001,1.86,,
249,8,4,4,0,1425,891,0.000380,0.101364,0.525544,0.0145,0.000001,1.73,,
250,8,4,4,0,1421,764,-0.002825,0.156936,0.565634,0.0114,0.000001,1.83,0.7000,20
251,8,4,4,0,1432,831,-0.005898,0.112648,0.557062,0.0314,0.000001,1.87,,
252,8,3,5,0,1522,1101,-0.001747,0.187004,0.572174,0.0236,0.000000,1.93,,
253,8,1,7,0,1357,903,0.004418,0.151282,0.549627,0.0211,0.000000,1.78,,
254,8,5,3,0,1434,1098,0.000530,0.139765,0.618182,0.0040,0.000001,1.88,,
255,8,2,6,0,1420,847,-0.005947,0.140447,0.606599,0.0146,0.000001,1.77,0.8000,20
256,8,1,7,0,1420,926,0.004801,0.149475,0.581995,0.0457,0.000001,1.86,,
257,8,2,6,0,1104,714,-0.001498,0.139072,0.555926,0.0079,0.000001,1.36,,
258,8,6,2,0,1539,844,-0.005193,0.150213,0.560032,0.0191,0.000000,1.91,,
259,8,6,2,0,1439,1081,-0.010690,0.187466,0.581764,0.0223,0.000000,1.90,,
260,8,3,5,0,1628,1084,-0.008720,0.187027,0.582602,0.0293,0.000002,2.22,0.5500,20
261,8,5,3,0,1565,1111,-0.007376,0.138008,0.573278,0.0223,0.000006,2.03,,
262,8,2,6,0,1429,816,-0.033525,0.192683,0.539332,0.0052,0.000006,2.01,,
263,8,7,1,0,1388,976,-0.001016,0.148636,0.528530,0.0190,0.000009,1.87,,
264,8,4,4,0,1237,730,-0.000163,0.162387,0.532948,0.0051,0.000009,1.78,,
