iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
114,16,8,8,0,2657,1914,-0.007534,0.107978,0.742397,0.0365,0.000000,4.33,,
115,16,6,10,0,2763,1980,-0.003306,0.119583,0.688744,0.0296,0.000000,4.45,,
116,16,9,7,0,2499,1544,-0.044926,0.131900,0.762265,0.0326,0.000001,3.89,,
117,16,5,11,0,2413,1346,-0.009026,0.105295,0.682856,0.0279,0.000000,3.63,,
118,16,7,9,0,2460,1588,-0.003767,0.133351,0.760771,0.0312,0.000001,3.88,,
119,16,7,9,0,2699,1779,-0.004430,0.108789,0.762836,0.0118,0.000000,4.28,,
120,16,6,10,0,2422,1686,-0.008330,0.117470,0.765518,0.0147,0.000000,3.83,0.7000,20
121,16,6,10,0,2875,1796,0.072629,0.105723,0.719534,0.0295,0.000000,4.75,,
122,16,5,11,0,2709,1491,-0.005286,0.115711,0.762978,0.0303,0.000001,4.14,,
123,16,6,10,0,2620,1516,-0.003092,0.118857,0.721650,0.0384,0.000000,4.00,,
124,16,10,6,0,2719,1711,-0.006180,0.136170,0.728110,0.0279,0.000000,4.24,,
125,16,7,9,0,2822,2138,-0.012660,0.103267,0.739170,0.0365,0.000000,4.55,,
126,16,6,10,0,2536,1765,-0.003651,0.157681,0.726554,0.0192,0.000000,4.03,,
127,16,7,9,0,2601,1776,-0.003240,0.122730,0.692631,0.0247,0.000000,4.04,,
128,16,11,5,0,2616,1810,-0.001216,0.123136,0.718644,0.0416,0.000000,4.05,,
129,16,9,7,0,2500,1596,-0.001465,0.121024,0.680777,0.0194,0.000000,3.99,,
130,16,6,10,0,2431,1553,-0.002879,0.146899,0.690149,0.0194,0.000000,3.90,0.8000,20
131,16,9,7,0,2590,1583,-0.003974,0.161424,0.704481,0.0249,0.000000,3.95,,
132,16,5,11,0,2330,1316,0.008136,0.121052,0.692450,0.0416,0.000000,3.61,,
133,16,10,6,0,2521,1415,-0.004689,0.122393,0.636254,0.0478,0.000000,3.89,,
134,16,11,5,0,2741,1573,0.004821,0.170452,0.658365,0.0160,0.000000,4.25,,
135,16,6,10,0,2208,1652,-0.012693,0.135112,0.658433,0.0255,0.000000,3.50,,
136,16,7,9,0,2779,1813,-0.004502,0.107205,0.682728,0.0196,0.000000,4.43,,
137,16,10,6,0,2415,1401,0.002337,0.153366,0.673432,0.0232,0.000000,3.87,,
138,16,8,8,0,3046,1853,-0.016110,0.130605,0.703222,0.0315,0.000000,4.87,,
139,16,8,8,0,2618,1589,-0.016308,0.103981,0.718267,0.0259,0.000000,4.06,,
140,16,7,9,0,2561,1431,-0.002751,0.127680,0.709713,0.0205,0.000000,3.97,0.6000,20
141,16,5,11,0,2747,2117,-0.005124,0.094555,0.730520,0.0294,0.000000,4.64,,
142,16,5,11,0,2486,1326,0.008347,0.137614,0.733115,0.0227,0.000001,3.74,,
143,16,10,6,0,2604,1625,-0.003392,0.133592,0.689043,0.0198,0.000000,4.07,,
144,16,6,10,0,2421,1792,-0.003288,0.138204,0.679422,0.0298,0.000000,3.83,,
145,16,7,9,0,2172,1269,-0.006412,0.119449,0.672477,0.0275,0.000000,3.42,,
146,16,9,7,0,2530,1533,-0.005453,0.131751,0.667300,0.0392,0.000000,3.88,,
147,16,10,6,0,2648,1736,-0.005313,0.137780,0.633206,0.0477,0.000000,4.16,,
148,16,7,9,0,2639,1795,0.070324,0.144288,0.587384,0.0508,0.000000,4.13,,
149,16,8,8,0,2589,1638,-0.002930,0.100413,0.623752,0.0481,0.000000,4.30,,
150,16,7,9,0,2584,1705,-0.003553,0.173972,0.606316,0.0366,0.000000,4.13,0.5500,20
151,16,7,9,0,2740,1623,-0.007013,0.096618,0.629537,0.0243,0.000000,4.19,,
152,16,9,7,0,2458,1641,-0.011825,0.119441,0.650938,0.0218,0.000000,3.96,,
153,16,5,11,0,2762,1579,0.001302,0.125536,0.637577,0.0385,0.000000,4.33,,
154,16,8,8,0,2891,1642,0.002618,0.093797,0.661008,0.0371,0.000000,4.36,,
155,16,10,6,0,2616,1620,-0.005989,0.154499,0.669200,0.0194,0.000000,4.16,,
156,16,6,10,0,2544,1911,-0.002203,0.093354,0.660566,0.0230,0.000000,4.06,,
157,16,5,11,0,2692,1712,-0.004621,0.128565,0.635882,0.0222,0.000000,4.29,,
158,16,7,9,0,2508,1663,-0.004333,0.113221,0.631706,0.0159,0.000000,3.78,,
159,16,8,8,0,2967,2110,-0.003342,0.112473,0.673927,0.0327,0.000000,4.89,,
160,16,4,12,0,2535,1577,-0.019567,0.153285,0.645444,0.0528,0.000000,4.00,0.6500,20
161,16,4,12,0,2579,1747,-0.002945,0.120641,0.678384,0.0253,0.000000,4.10,,
162,16,5,11,0,2597,1262,-0.004207,0.112738,0.700258,0.0123,0.000000,3.95,,
163,16,9,7,0,2672,1657,-0.009084,0.183066,0.644846,0.0232,0.000000,4.16,,
164,16,6,10,0,2815,1564,0.009596,0.117763,0.612868,0.0217,0.000000,4.31,,
165,16,7,9,0,2390,1557,0.002042,0.140518,0.599491,0.0468,0.000000,3.81,,
166,16,6,10,0,2275,1460,-0.005773,0.118407,0.657041,0.0247,0.000000,3.61,,
167,16,9,7,0,2963,1680,-0.005356,0.126100,0.621921,0.0236,0.000001,4.49,,
168,16,8,8,0,2737,1840,-0.000554,0.109781,0.642875,0.0252,0.000001,4.36,,
169,16,10,6,0,2675,1671,-0.006782,0.139087,0.642692,0.0248,0.000000,4.28,,
170,16,5,11,0,2908,1807,0.005422,0.143767,0.644917,0.0260,0.000000,4.66,0.7000,20
171,16,8,8,0,2514,1656,-0.002365,0.128811,0.637302,0.0178,0.000000,4.01,,
172,16,7,9,0,2693,1751,-0.001040,0.129633,0.674065,0.0141,0.000000,4.34,,
173,16,3,13,0,2588,2007,-0.004095,0.143344,0.643439,0.0215,0.000000,4.19,,
174,16,8,8,0,2845,1596,-0.008568,0.116436,0.706258,0.0230,0.000001,4.50,,
175,16,5,11,0,2901,1901,-0.004355,0.144532,0.621227,0.0289,0.000000,4.67,,
176,16,7,9,0,2339,1459,-0.005209,0.138805,0.731351,0.0362,0.000000,3.73,,
177,16,9,7,0,2476,1571,-0.009380,0.157356,0.695908,0.0180,0.000000,4.12,,
178,16,8,8,0,2680,1688,-0.005315,0.108903,0.731604,0.0374,0.000000,4.23,,
179,16,6,10,0,2608,1772,-0.004497,0.119409,0.764494,0.0273,0.000000,4.32,,
180,16,6,10,0,2686,1490,-0.006112,0.127503,0.685811,0.0223,0.000000,4.59,0.7000,20
181,16,7,9,0,2643,1545,-0.034258,0.103823,0.725336,0.0209,0.000000,4.17,,
182,16,10,6,0,2688,1669,-0.002395,0.122292,0.768184,0.0267,0.000000,4.11,,
183,16,6,10,0,2503,1447,-0.005957,0.129364,0.752009,0.0091,0.000000,3.91,,
184,16,7,9,0,2919,1966,-0.006971,0.134139,0.776668,0.0457,0.000000,4.72,,
185,16,6,10,0,2639,1869,-0.003420,0.147509,0.779875,0.0304,0.000000,4.22,,
186,16,8,8,0,2570,1761,-0.002691,0.180782,0.762292,0.0170,0.000000,3.97,,
187,16,9,7,0,2555,1539,-0.016794,0.139357,0.721897,0.0344,0.000000,3.98,,
188,16,6,10,0,2507,1560,-0.011701,0.162732,0.761873,0.0185,0.000000,3.81,,
189,16,3,13,0,2951,1669,-0.003563,0.103299,0.725181,0.0233,0.000000,4.42,,
190,16,8,8,0,2665,1783,-0.003792,0.155315,0.713528,0.0369,0.000000,4.28,0.6500,20
191,16,6,10,0,2822,1739,-0.005764,0.131640,0.695076,0.0382,0.000000,4.55,,
192,16,7,9,0,2572,1733,-0.002184,0.133799,0.710029,0.0264,0.000000,4.36,,
193,16,6,10,0,2166,1267,-0.002860,0.147494,0.717031,0.0074,0.000000,3.54,,
194,16,7,9,0,2894,2129,-0.001575,0.134603,0.743435,0.0397,0.000000,5.35,,
195,16,11,5,0,2549,1466,-0.004642,0.116434,0.704998,0.0191,0.000000,3.96,,
