iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
160,16,8,8,0,2755,2000,-0.006552,0.059171,0.877468,0.0390,0.000000,0.99,0.9500,20
161,16,7,9,0,2492,1791,-0.005313,0.067833,0.914594,0.0128,0.000000,0.88,,
162,16,6,10,0,2909,2011,-0.005810,0.050506,0.905752,0.0359,0.000000,0.97,,
163,16,15,1,0,3010,1954,-0.003391,0.058939,0.832462,0.0399,0.000000,1.03,,
164,16,8,8,0,2391,1554,-0.015437,0.080623,0.905545,0.0205,0.000000,0.86,,
165,16,10,6,0,2703,1793,0.005405,0.057295,0.783389,0.0125,0.000000,0.89,,
166,16,9,7,0,2208,1865,-0.000662,0.066249,0.905323,0.0363,0.000000,1.08,,
167,16,13,3,0,2925,2213,-0.008350,0.052616,0.909234,0.0434,0.000000,1.08,,
168,16,6,10,0,2499,1795,-0.031138,0.088652,0.927948,0.0218,0.000000,0.99,,
169,16,12,4,0,3051,2394,-0.002751,0.055528,0.935561,0.0367,0.000000,1.14,,
170,16,10,6,0,2491,1836,-0.014061,0.051447,0.874373,0.0344,0.000000,0.96,,
171,16,9,7,0,2783,2317,-0.007666,0.057592,0.940043,0.0363,0.000000,1.18,,
172,16,11,5,0,2753,2061,-0.028300,0.064676,0.879471,0.0486,0.000000,1.05,,
173,16,10,6,0,2486,1868,-0.009412,0.070842,0.761538,0.0403,0.000000,0.96,,
174,16,6,10,0,2587,2095,-0.007410,0.069300,0.810846,0.0471,0.000000,1.03,,
175,16,9,7,0,2711,2060,-0.017150,0.059769,0.769467,0.0367,0.000000,1.04,,
176,16,11,5,0,2602,1931,-0.003440,0.070296,0.781999,0.0415,0.000000,1.03,,
177,16,10,6,0,2679,2055,-0.008749,0.050888,0.826248,0.0496,0.000000,1.02,,
178,16,10,6,0,2606,2101,0.002612,0.083021,0.795230,0.0641,0.000000,1.03,,
179,16,6,10,0,2854,2078,-0.012795,0.067994,0.799318,0.0410,0.000000,1.05,,
180,16,10,6,0,2641,2113,-0.001976,0.067399,0.796749,0.0499,0.000000,0.95,1.0000,20
181,16,10,6,0,2242,1869,-0.001748,0.070025,0.783004,0.0298,0.000000,0.95,,
182,16,11,5,0,2810,1909,-0.012007,0.056384,0.822724,0.0249,0.000000,1.01,,
183,16,9,7,0,2845,2040,-0.006013,0.066212,0.841117,0.0270,0.000000,1.00,,
184,16,13,3,0,2395,1875,-0.004574,0.057258,0.791939,0.0299,0.000000,0.93,,
185,16,6,10,0,2641,2108,0.006109,0.066825,0.806618,0.0397,0.000000,0.99,,
186,16,5,11,0,2502,2124,-0.001496,0.068202,0.827423,0.0415,0.000000,1.04,,
187,16,7,9,0,2763,2023,-0.004289,0.072308,0.815408,0.0596,0.000000,0.96,,
188,16,11,5,0,2614,1865,0.000599,0.085938,0.800050,0.0398,0.000000,0.94,,
189,16,10,6,0,2351,1782,-0.004806,0.053004,0.757797,0.0435,0.000000,0.90,,
190,16,11,5,0,2227,1820,-0.009806,0.056390,0.742398,0.0318,0.000000,0.87,,
191,16,8,8,0,2735,2114,-0.003270,0.081723,0.817058,0.0482,0.000000,1.12,,
192,16,7,9,0,2257,1696,-0.002496,0.071192,0.775395,0.0471,0.000000,0.88,,
193,16,10,6,0,2421,2159,0.001048,0.080262,0.817222,0.0222,0.000000,1.00,,
194,16,11,5,0,2544,1790,-0.003736,0.077527,0.778675,0.0397,0.000000,0.92,,
195,16,5,11,0,2749,2184,-0.002014,0.068563,0.746503,0.0361,0.000000,1.09,,
196,16,8,8,0,2423,1946,-0.008043,0.058128,0.722183,0.0365,0.000000,0.96,,
197,16,14,2,0,2659,1751,-0.002757,0.080769,0.741080,0.0240,0.000000,0.91,,
198,16,10,6,0,2736,1964,-0.005661,0.067661,0.776008,0.0350,0.000000,0.92,,
199,16,9,7,0,2464,1869,-0.000639,0.060660,0.775338,0.0278,0.000000,0.94,,
200,16,8,8,0,2772,2064,-0.012886,0.064346,0.751422,0.0548,0.000000,0.98,1.0000,20
