iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
265,2,0,2,0,526,0.011363,0.037450,0.716577,0.0022,0.000000,,
266,2,1,1,0,,,,,,,,
267,2,0,2,0,,,,,,,,
268,2,0,2,0,693,-0.002105,0.026498,0.661800,0.0000,0.000000,,
269,2,0,2,0,,,,,,,,
270,2,0,2,0,,,,,,,0.5500,20
271,2,1,1,0,718,-0.002894,0.041641,0.661458,0.0000,0.000000,,
272,2,1,1,0,,,,,,,,
273,2,2,0,0,,,,,,,,
274,2,2,0,0,483,-0.001102,0.126323,0.770890,0.0000,0.000000,,
275,2,0,2,0,,,,,,,,
276,2,1,1,0,,,,,,,,
277,2,1,1,0,480,-0.004186,0.067324,0.591267,0.0000,0.000000,,
278,2,0,2,0,,,,,,,,
279,2,1,1,0,,,,,,,,
280,2,2,0,0,665,0.000835,0.064146,0.652317,0.0022,0.000000,0.7500,20
281,2,0,2,0,,,,,,,,
282,2,0,2,0,,,,,,,,
283,2,1,1,0,498,-0.000975,0.071216,0.653162,0.0000,0.000000,,
284,2,1,1,0,,,,,,,,
285,2,1,1,0,,,,,,,,
286,2,1,1,0,622,0.011586,0.045609,0.594209,0.0035,0.000000,,
287,2,0,2,0,,,,,,,,
288,2,0,2,0,,,,,,,,
289,2,1,1,0,607,-0.007988,0.045851,0.659931,0.0078,0.000000,,
290,2,1,1,0,,,,,,,0.5500,20
291,2,2,0,0,,,,,,,,
292,2,1,1,0,490,0.000622,0.105029,0.694738,0.0000,0.000000,,
293,2,2,0,0,,,,,,,,
294,2,0,2,0,,,,,,,,
295,2,1,1,0,687,-0.015319,0.036533,0.707396,0.0051,0.000000,,
296,2,0,2,0,,,,,,,,
297,2,1,1,0,,,,,,,,
298,2,0,2,0,500,-0.000829,0.073428,0.718587,0.0020,0.000000,,
299,2,1,1,0,,,,,,,,
300,2,1,1,0,,,,,,,0.6500,20
301,2,0,2,0,529,-0.050780,0.040777,0.707822,0.0013,0.000000,,
302,2,0,2,0,,,,,,,,
303,2,0,2,0,,,,,,,,
304,2,1,1,0,603,-0.016674,0.050554,0.699072,0.0064,0.000000,,
305,2,2,0,0,,,,,,,,
306,2,1,1,0,,,,,,,,
307,2,0,2,0,566,-0.010709,0.050672,0.691282,0.0000,0.000000,,
308,2,1,1,0,,,,,,,,
309,2,0,2,0,,,,,,,,
310,2,0,2,0,467,-0.001114,0.043430,0.817163,0.0024,0.000000,0.5500,20
311,2,2,0,0,,,,,,,,
312,2,1,1,0,,,,,,,,
313,2,0,2,0,626,-0.014020,0.123636,0.690608,0.0024,0.000000,,
314,2,1,1,0,,,,,,,,
315,2,0,2,0,,,,,,,,
316,2,1,1,0,545,0.001332,0.070163,0.682649,0.0026,0.000000,,
317,2,0,2,0,,,,,,,,
318,2,1,1,0,,,,,,,,
319,2,1,1,0,619,-0.003038,0.079367,0.746443,0.0000,0.000000,,
320,2,0,2,0,,,,,,,0.8000,20
321,2,0,2,0,,,,,,,,
322,2,0,2,0,801,0.015505,0.017734,0.713071,0.0064,0.000000,,
323,2,0,2,0,,,,,,,,
324,2,0,2,0,,,,,,,,
325,2,0,2,0,629,0.000047,0.026397,0.791259,0.0105,0.000000,,
326,2,0,2,0,,,,,,,,
327,2,1,1,0,,,,,,,,
328,2,1,1,0,487,-0.002459,0.085672,0.753904,0.0000,0.000000,,
329,2,0,2,0,,,,,,,,
330,2,1,1,0,,,,,,,0.6000,20
331,2,1,1,0,735,-0.002722,0.031096,0.721102,0.0072,0.000000,,
332,2,0,2,0,,,,,,,,
333,2,1,1,0,,,,,,,,
334,2,0,2,0,635,0.006677,0.023007,0.772225,0.0018,0.000000,,
335,2,0,2,0,,,,,,,,
336,2,0,2,0,543,0.014824,0.006780,0.746545,0.0017,0.000000,,
337,2,0,2,0,,,,,,,,
338,2,1,1,0,,,,,,,,
339,2,1,1,0,709,-0.005144,0.052430,0.760259,0.0064,0.000000,,
340,2,0,2,0,,,,,,,0.6500,20
341,2,0,2,0,541,-0.001275,0.015997,0.729062,0.0017,0.000000,,
342,2,0,2,0,,,,,,,,
343,2,1,1,0,,,,,,,,
344,2,1,1,0,595,-0.012152,0.070979,0.682607,0.0084,0.000000,,
345,2,0,2,0,,,,,,,,
346,2,0,2,0,,,,,,,,
347,2,0,2,0,595,-0.005819,0.027351,0.787954,0.0066,0.000000,,
348,2,2,0,0,,,,,,,,
349,2,1,1,0,,,,,,,,
350,2,1,1,0,574,0.041300,0.069832,0.710593,0.0056,0.000000,0.5000,20
351,2,0,2,0,,,,,,,,
352,2,0,2,0,,,,,,,,
353,2,1,1,0,673,-0.000004,0.017147,0.701386,0.0069,0.000000,,
354,2,1,1,0,,,,,,,,
355,2,1,1,0,,,,,,,,
356,2,0,2,0,643,0.005299,0.068036,0.685291,0.0061,0.000000,,
357,2,0,2,0,,,,,,,,
358,2,1,1,0,,,,,,,,
359,2,1,1,0,707,-0.001541,0.049699,0.752953,0.0039,0.000000,,
360,2,0,2,0,,,,,,,0.7000,20
361,2,0,2,0,,,,,,,,
362,2,0,2,0,708,-0.001102,0.012478,0.764655,0.0055,0.000000,,
363,2,0,2,0,,,,,,,,
364,2,0,2,0,,,,,,,,
365,2,0,2,0,710,-0.009636,0.008068,0.666846,0.0122,0.000000,,
366,2,0,2,0,,,,,,,,
367,2,0,2,0,584,-0.020720,0.006304,0.731940,0.0212,0.000000,,
368,2,1,1,0,,,,,,,,
369,2,0,2,0,,,,,,,,
370,2,1,1,0,563,-0.001553,0.041090,0.748531,0.0139,0.000000,0.8500,20
371,2,2,0,0,,,,,,,,
372,2,0,2,0,,,,,,,,
373,2,0,2,0,633,0.002021,0.058812,0.674585,0.0004,0.000000,,
374,2,1,1,0,,,,,,,,
375,2,0,2,0,,,,,,,,
376,2,0,2,0,538,0.056650,0.034550,0.657281,0.0043,0.000000,,
377,2,0,2,0,,,,,,,,
378,2,0,2,0,,,,,,,,
379,2,1,1,0,591,-0.019331,0.035592,0.766901,0.0014,0.000000,,
380,2,1,1,0,,,,,,,0.9000,20
381,2,0,2,0,,,,,,,,
382,2,1,1,0,595,0.007512,0.058500,0.726075,0.0035,0.000000,,
383,2,1,1,0,,,,,,,,
384,2,0,2,0,,,,,,,,
385,2,1,1,0,717,0.002552,0.074220,0.704835,0.0070,0.000000,,
386,2,1,1,0,,,,,,,,
387,2,0,2,0,,,,,,,,
388,2,1,1,0,505,-0.001760,0.071260,0.598236,0.0007,0.000000,,
389,2,1,1,0,,,,,,,,
390,2,1,1,0,,,,,,,0.8000,20
391,2,1,1,0,565,-0.007374,0.080873,0.668231,0.0064,0.000000,,
392,2,1,1,0,,,,,,,,
393,2,1,1,0,,,,,,,,
394,2,0,2,0,605,-0.013438,0.067862,0.727742,0.0072,0.000000,,
395,2,1,1,0,,,,,,,,
396,2,0,2,0,,,,,,,,
397,2,0,2,0,616,-0.003685,0.042378,0.681157,0.0112,0.000000,,
398,2,1,1,0,,,,,,,,
399,2,1,1,0,,,,,,,,
400,2,0,2,0,591,-0.018060,0.045576,0.740186,0.0013,0.000000,0.5500,20
401,2,1,1,0,,,,,,,,
402,2,1,1,0,,,,,,,,
403,2,0,2,0,656,-0.005233,0.028266,0.674396,0.0009,0.000000,,
404,2,1,1,0,,,,,,,,
405,2,0,2,0,,,,,,,,
406,2,2,0,0,497,-0.001603,0.095172,0.673226,0.0000,0.000000,,
407,2,1,1,0,,,,,,,,
408,2,0,2,0,,,,,,,,
409,2,1,1,0,690,-0.003045,0.079597,0.672780,0.0190,0.000000,,
410,2,0,2,0,,,,,,,0.7500,20
411,2,0,2,0,,,,,,,,
412,2,0,2,0,591,-0.027688,0.029042,0.725135,0.0076,0.000000,,
413,2,0,2,0,,,,,,,,
414,2,0,2,0,,,,,,,,
415,2,1,1,0,557,-0.024781,0.050114,0.838452,0.0093,0.000001,,
416,2,1,1,0,,,,,,,,
417,2,0,2,0,,,,,,,,
418,2,1,1,0,628,0.000351,0.057014,0.785141,0.0323,0.000000,,
419,2,2,0,0,,,,,,,,
420,2,0,2,0,,,,,,,0.8500,20
421,2,1,1,0,542,0.037137,0.091509,0.656588,0.0152,0.000000,,
422,2,1,1,0,,,,,,,,
423,2,0,2,0,,,,,,,,
424,2,0,2,0,556,-0.001003,0.031933,0.708629,0.0064,0.000000,,
425,2,0,2,0,,,,,,,,
426,2,1,1,0,,,,,,,,
427,2,0,2,0,564,0.036837,0.050758,0.691058,0.0081,0.000000,,
428,2,2,0,0,,,,,,,,
429,2,1,1,0,,,,,,,,
430,2,0,2,0,539,0.026731,0.097525,0.739249,0.0271,0.000000,0.7500,20
431,2,0,2,0,,,,,,,,
432,2,0,2,0,532,-0.002330,0.024158,0.793433,0.0064,0.000000,,
433,2,0,2,0,,,,,,,,
434,2,1,1,0,,,,,,,,
435,2,0,2,0,476,-0.000611,0.043157,0.646511,0.0000,0.000000,,
436,2,0,2,0,,,,,,,,
437,2,0,2,0,,,,,,,,
438,2,0,2,0,685,0.000940,0.029391,0.724790,0.0004,0.000000,,
439,2,1,1,0,,,,,,,,
440,2,1,1,0,,,,,,,0.6000,20
441,2,0,2,0,465,-0.004154,0.075018,0.702995,0.0000,0.000000,,
442,2,1,1,0,,,,,,,,
443,2,1,1,0,,,,,,,,
444,2,0,2,0,466,-0.004721,0.083302,0.740744,0.0113,0.000000,,
445,2,0,2,0,,,,,,,,
446,2,0,2,0,,,,,,,,
447,2,1,1,0,378,-0.008040,0.086144,0.670204,0.0067,0.000000,,
448,2,0,2,0,,,,,,,,
449,2,0,2,0,,,,,,,,
450,2,1,1,0,502,-0.003140,0.057476,0.723770,0.0014,0.000000,0.6000,20
451,2,0,2,0,,,,,,,,
452,2,0,2,0,,,,,,,,
453,2,0,2,0,616,-0.010560,0.018079,0.668533,0.0153,0.000000,,
454,2,1,1,0,,,,,,,,
455,2,0,2,0,,,,,,,,
456,2,0,2,0,589,-0.016236,0.031199,0.605116,0.0097,0.000000,,
457,2,0,2,0,,,,,,,,
458,2,0,2,0,542,-0.048430,0.007596,0.635326,0.0072,0.000000,,
459,2,0,2,0,,,,,,,,
460,2,1,1,0,,,,,,,0.5500,20
461,2,0,2,0,519,0.050123,0.035005,0.610504,0.0043,0.000000,,
462,2,1,1,0,,,,,,,,
463,2,1,1,0,,,,,,,,
464,2,1,1,0,675,-0.006236,0.111794,0.586662,0.0096,0.000000,,
465,2,1,1,0,,,,,,,,
466,2,1,1,0,,,,,,,,
467,2,1,1,0,637,-0.002038,0.076525,0.570150,0.0057,0.000000,,
468,2,0,2,0,,,,,,,,
469,2,0,2,0,,,,,,,,
470,2,0,2,0,580,-0.008168,0.014443,0.601691,0.0087,0.000000,0.7000,20
471,2,0,2,0,,,,,,,,
472,2,0,2,0,580,-0.028447,0.017514,0.623626,0.0252,0.000000,,
473,2,0,2,0,,,,,,,,
474,2,0,2,0,,,,,,,,
475,2,1,1,0,606,-0.027170,0.030782,0.665382,0.0145,0.000000,,
476,2,0,2,0,,,,,,,,
477,2,1,1,0,,,,,,,,
478,2,0,2,0,552,0.012407,0.026186,0.616522,0.0181,0.000000,,
479,2,1,1,0,,,,,,,,
480,2,1,1,0,,,,,,,0.6500,20
481,2,1,1,0,569,0.000892,0.075151,0.797099,0.0154,0.000000,,
482,2,0,2,0,,,,,,,,
483,2,0,2,0,,,,,,,,
484,2,0,2,0,590,0.011605,0.032164,0.622795,0.0074,0.000000,,
485,2,0,2,0,,,,,,,,
486,2,0,2,0,,,,,,,,
487,2,0,2,0,592,0.023598,0.016486,0.685506,0.0150,0.000000,,
488,2,1,1,0,,,,,,,,
489,2,1,1,0,,,,,,,,
490,2,1,1,0,719,-0.004853,0.050473,0.693022,0.0034,0.000000,0.5000,20
491,2,0,2,0,,,,,,,,
492,2,1,1,0,,,,,,,,
493,2,1,1,0,398,-0.002266,0.118058,0.658681,0.0035,0.000000,,
494,2,1,1,0,,,,,,,,
495,2,0,2,0,,,,,,,,
496,2,1,1,0,449,0.005379,0.042965,0.674092,0.0009,0.000000,,
497,2,0,2,0,,,,,,,,
498,2,0,2,0,,,,,,,,
499,2,0,2,0,585,0.009550,0.024984,0.604263,0.0080,0.000000,,
500,2,0,2,0,,,,,,,0.5500,20
501,2,1,1,0,,,,,,,,
