iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
177,2,1,1,0,422,-0.002404,0.069429,0.557693,0.0030,0.000000,,
178,2,0,2,0,,,,,,,,
179,2,1,1,0,,,,,,,,
180,2,1,1,0,363,-0.006967,0.111468,0.601050,0.0031,0.000000,0.6000,20
181,2,1,1,0,,,,,,,,
182,2,1,1,0,,,,,,,,
183,2,0,2,0,387,-0.012076,0.077105,0.521827,0.0013,0.000000,,
184,2,0,2,0,,,,,,,,
185,2,0,2,0,,,,,,,,
186,2,1,1,0,394,0.000844,0.073404,0.522543,0.0043,0.000000,,
187,2,1,1,0,,,,,,,,
188,2,1,1,0,,,,,,,,
189,2,1,1,0,450,0.004683,0.169969,0.580223,0.0007,0.000000,,
190,2,0,2,0,,,,,,,0.9000,20
191,2,1,1,0,,,,,,,,
192,2,0,2,0,343,0.005083,0.083257,0.591356,0.0000,0.000000,,
193,2,0,2,0,,,,,,,,
194,2,1,1,0,,,,,,,,
195,2,0,2,0,354,-0.003710,0.070734,0.533203,0.0000,0.000000,,
196,2,1,1,0,,,,,,,,
197,2,0,2,0,,,,,,,,
198,2,2,0,0,310,0.015281,0.193116,0.583751,0.0007,0.000000,,
199,2,1,1,0,,,,,,,,
200,2,0,2,0,,,,,,,0.7500,20
201,2,0,2,0,383,-0.015526,0.084189,0.521211,0.0000,0.000000,,
202,2,1,1,0,,,,,,,,
203,2,0,2,0,,,,,,,,
204,2,1,1,0,389,-0.005810,0.109966,0.557227,0.0000,0.000000,,
205,2,2,0,0,,,,,,,,
206,2,2,0,0,,,,,,,,
207,2,0,2,0,435,-0.003280,0.140113,0.552442,0.0041,0.000000,,
208,2,0,2,0,,,,,,,,
209,2,1,1,0,,,,,,,,
210,2,1,1,0,440,-0.003017,0.062425,0.558928,0.0009,0.000000,0.8500,20
211,2,1,1,0,,,,,,,,
212,2,0,2,0,,,,,,,,
213,2,1,1,0,360,0.001875,0.086886,0.540974,0.0000,0.000000,,
214,2,1,1,0,,,,,,,,
215,2,1,1,0,,,,,,,,
216,2,2,0,0,410,0.001467,0.118562,0.581245,0.0000,0.000000,,
217,2,0,2,0,,,,,,,,
218,2,1,1,0,,,,,,,,
219,2,0,2,0,345,-0.012805,0.170063,0.584654,0.0000,0.000000,,
220,2,1,1,0,,,,,,,0.7500,20
221,2,1,1,0,,,,,,,,
222,2,0,2,0,459,-0.001859,0.093714,0.555287,0.0000,0.000000,,
223,2,0,2,0,,,,,,,,
224,2,1,1,0,,,,,,,,
225,2,1,1,0,386,-0.008189,0.091111,0.545169,0.0038,0.000000,,
226,2,1,1,0,,,,,,,,
227,2,0,2,0,,,,,,,,
228,2,0,2,0,430,-0.006924,0.062433,0.523539,0.0013,0.000000,,
229,2,1,1,0,,,,,,,,
230,2,1,1,0,,,,,,,0.8500,20
231,2,0,2,0,369,0.013749,0.084166,0.556158,0.0007,0.000000,,
232,2,0,2,0,,,,,,,,
233,2,0,2,0,,,,,,,,
234,2,2,0,0,362,-0.009633,0.140511,0.538823,0.0029,0.000000,,
235,2,1,1,0,,,,,,,,
236,2,0,2,0,,,,,,,,
237,2,0,2,0,448,0.006813,0.077080,0.556260,0.0000,0.000000,,
238,2,1,1,0,,,,,,,,
239,2,1,1,0,,,,,,,,
240,2,1,1,0,413,0.000034,0.109074,0.609939,0.0000,0.000000,0.7000,20
241,2,1,1,0,,,,,,,,
242,2,1,1,0,,,,,,,,
243,2,0,2,0,368,0.009378,0.081691,0.579912,0.0020,0.000000,,
244,2,1,1,0,,,,,,,,
245,2,1,1,0,,,,,,,,
246,2,0,2,0,366,0.004460,0.099560,0.581777,0.0030,0.000000,,
247,2,0,2,0,,,,,,,,
248,2,1,1,0,,,,,,,,
249,2,0,2,0,423,0.003377,0.064065,0.558577,0.0036,0.000000,,
250,2,0,2,0,,,,,,,0.8000,20
251,2,0,2,0,,,,,,,,
252,2,1,1,0,393,-0.012496,0.072622,0.564055,0.0000,0.000000,,
253,2,1,1,0,,,,,,,,
254,2,0,2,0,,,,,,,,
255,2,1,1,0,326,-0.015741,0.116117,0.574492,0.0000,0.000000,,
256,2,1,1,0,,,,,,,,
257,2,1,1,0,,,,,,,,
258,2,2,0,0,294,-0.006420,0.169131,0.630980,0.0013,0.000000,,
259,2,2,0,0,,,,,,,,
260,2,1,1,0,,,,,,,0.8000,20
261,2,1,1,0,400,0.002740,0.133469,0.551053,0.0012,0.000000,,
262,2,1,1,0,,,,,,,,
263,2,1,1,0,,,,,,,,
264,2,1,1,0,366,0.006053,0.104123,0.592503,0.0022,0.000000,,
265,2,1,1,0,,,,,,,,
266,2,0,2,0,,,,,,,,
267,2,0,2,0,450,0.002721,0.106036,0.620734,0.0009,0.000000,,
268,2,0,2,0,,,,,,,,
269,2,0,2,0,,,,,,,,
270,2,1,1,0,383,0.006971,0.080288,0.602008,0.0046,0.000000,0.8000,20
271,2,2,0,0,,,,,,,,
272,2,0,2,0,,,,,,,,
273,2,1,1,0,421,-0.008431,0.110903,0.633478,0.0097,0.000000,,
274,2,0,2,0,,,,,,,,
275,2,1,1,0,,,,,,,,
276,2,1,1,0,412,0.001462,0.058895,0.542081,0.0066,0.000000,,
277,2,1,1,0,,,,,,,,
278,2,0,2,0,,,,,,,,
279,2,2,0,0,332,-0.005028,0.177726,0.591556,0.0000,0.000000,,
280,2,0,2,0,,,,,,,0.7500,20
281,2,0,2,0,,,,,,,,
282,2,1,1,0,410,-0.008123,0.049805,0.539934,0.0017,0.000000,,
283,2,0,2,0,,,,,,,,
284,2,0,2,0,,,,,,,,
285,2,0,2,0,420,-0.000260,0.035460,0.555767,0.0010,0.000000,,
286,2,1,1,0,,,,,,,,
287,2,1,1,0,,,,,,,,
